Depart,Destination,Drive-up,Vessel,timestamp
04:00 PM,Edmonds,78 Spaces,Spokane,9/12/2026 3:35:07 PM
04:40 PM,Edmonds,197 Spaces,Puyallup,9/12/2026 3:35:07 PM
05:30 PM,Edmonds,186 Spaces,Spokane,9/12/2026 3:35:07 PM
06:10 PM,Edmonds,197 Spaces,Puyallup,9/12/2026 3:35:07 PM
07:00 PM,Edmonds,186 Spaces,Spokane,9/12/2026 3:35:07 PM
07:45 PM,Edmonds,197 Spaces,Puyallup,9/12/2026 3:35:07 PM
08:20 PM,Edmonds,186 Spaces,Spokane,9/12/2026 3:35:07 PM
09:10 PM,Edmonds,197 Spaces,Puyallup,9/12/2026 3:35:07 PM
09:40 PM,Edmonds,186 Spaces,Spokane,9/12/2026 3:35:07 PM
11:10 PM,Edmonds,186 Spaces,Spokane,9/12/2026 3:35:07 PM
