Depart,Destination,Drive-up,Vessel,timestamp
07:50 PM,Bremerton,108 Spaces,Chimacum,1/31/2026 7:36:05 PM
08:10 PM,Bainbridge Island,178 Spaces,Tacoma,1/31/2026 7:36:05 PM
09:00 PM,Bainbridge Island,197 Spaces,Wenatchee,1/31/2026 7:36:05 PM
09:05 PM,Bremerton,89 Spaces,Sealth,1/31/2026 7:36:05 PM
09:45 PM,Bainbridge Island,197 Spaces,Tacoma,1/31/2026 7:36:05 PM
10:30 PM,Bremerton,141 Spaces,Chimacum,1/31/2026 7:36:05 PM
10:40 PM,Bainbridge Island,197 Spaces,Wenatchee,1/31/2026 7:36:05 PM
11:15 PM,Bainbridge Island,197 Spaces,Tacoma,1/31/2026 7:36:05 PM
12:50 AM,Bremerton,141 Spaces,Chimacum,1/31/2026 7:36:05 PM
01:05 AM,Bainbridge Island,197 Spaces,Tacoma,1/31/2026 7:36:05 PM
02:25 AM,Bainbridge Island,197 Spaces,Tacoma,1/31/2026 7:36:05 PM
