Depart,Destination,Drive-up,Vessel,timestamp
02:30 PM,Edmonds,123 Spaces,Puyallup,9/3/2026 1:59:58 PM
03:10 PM,Edmonds,186 Spaces,Spokane,9/3/2026 1:59:58 PM
04:00 PM,Edmonds,197 Spaces,Puyallup,9/3/2026 1:59:58 PM
04:40 PM,Edmonds,186 Spaces,Spokane,9/3/2026 1:59:58 PM
05:30 PM,Edmonds,197 Spaces,Puyallup,9/3/2026 1:59:58 PM
06:10 PM,Edmonds,186 Spaces,Spokane,9/3/2026 1:59:58 PM
07:00 PM,Edmonds,197 Spaces,Puyallup,9/3/2026 1:59:58 PM
07:45 PM,Edmonds,186 Spaces,Spokane,9/3/2026 1:59:58 PM
08:20 PM,Edmonds,197 Spaces,Puyallup,9/3/2026 1:59:58 PM
09:40 PM,Edmonds,197 Spaces,Puyallup,9/3/2026 1:59:58 PM
11:10 PM,Edmonds,197 Spaces,Puyallup,9/3/2026 1:59:58 PM
