Depart,Destination,Drive-up,Vessel,timestamp
03:55 PM,Kingston,117 Spaces,Spokane,7/6/2026 3:28:56 PM
04:45 PM,Kingston,197 Spaces,Puyallup,7/6/2026 3:28:56 PM
05:25 PM,Kingston,186 Spaces,Spokane,7/6/2026 3:28:56 PM
06:15 PM,Kingston,197 Spaces,Puyallup,7/6/2026 3:28:56 PM
07:00 PM,Kingston,186 Spaces,Spokane,7/6/2026 3:28:56 PM
07:40 PM,Kingston,197 Spaces,Puyallup,7/6/2026 3:28:56 PM
08:30 PM,Kingston,186 Spaces,Spokane,7/6/2026 3:28:56 PM
09:05 PM,Kingston,197 Spaces,Puyallup,7/6/2026 3:28:56 PM
10:25 PM,Kingston,197 Spaces,Puyallup,7/6/2026 3:28:56 PM
11:45 PM,Kingston,197 Spaces,Puyallup,7/6/2026 3:28:56 PM
