Depart,Destination,Drive-up,Vessel,timestamp
12:20 PM,Seattle,66 Spaces,Puyallup,3/28/2026 12:21:47 PM
01:20 PM,Seattle,197 Spaces,Wenatchee,3/28/2026 12:21:47 PM
02:10 PM,Seattle,197 Spaces,Puyallup,3/28/2026 12:21:47 PM
03:00 PM,Seattle,197 Spaces,Wenatchee,3/28/2026 12:21:47 PM
03:55 PM,Seattle,197 Spaces,Puyallup,3/28/2026 12:21:47 PM
04:40 PM,Seattle,197 Spaces,Wenatchee,3/28/2026 12:21:47 PM
05:35 PM,Seattle,197 Spaces,Puyallup,3/28/2026 12:21:47 PM
06:30 PM,Seattle,197 Spaces,Wenatchee,3/28/2026 12:21:47 PM
07:15 PM,Seattle,197 Spaces,Puyallup,3/28/2026 12:21:47 PM
08:10 PM,Seattle,197 Spaces,Wenatchee,3/28/2026 12:21:47 PM
08:55 PM,Seattle,197 Spaces,Puyallup,3/28/2026 12:21:47 PM
09:45 PM,Seattle,197 Spaces,Wenatchee,3/28/2026 12:21:47 PM
10:30 PM,Seattle,197 Spaces,Puyallup,3/28/2026 12:21:47 PM
