Depart,Destination,Drive-up,Vessel,timestamp
02:25 PM,Kingston,103 Spaces,Spokane,4/5/2026 2:05:32 PM
03:15 PM,Kingston,186 Spaces,Walla Walla,4/5/2026 2:05:32 PM
03:55 PM,Kingston,186 Spaces,Spokane,4/5/2026 2:05:32 PM
04:45 PM,Kingston,186 Spaces,Walla Walla,4/5/2026 2:05:32 PM
05:25 PM,Kingston,186 Spaces,Spokane,4/5/2026 2:05:32 PM
06:15 PM,Kingston,186 Spaces,Walla Walla,4/5/2026 2:05:32 PM
07:00 PM,Kingston,186 Spaces,Spokane,4/5/2026 2:05:32 PM
07:40 PM,Kingston,186 Spaces,Walla Walla,4/5/2026 2:05:32 PM
08:30 PM,Kingston,186 Spaces,Spokane,4/5/2026 2:05:32 PM
09:05 PM,Kingston,186 Spaces,Walla Walla,4/5/2026 2:05:32 PM
09:50 PM,Kingston,186 Spaces,Spokane,4/5/2026 2:05:32 PM
10:25 PM,Kingston,186 Spaces,Walla Walla,4/5/2026 2:05:32 PM
11:10 PM,Kingston,186 Spaces,Spokane,4/5/2026 2:05:32 PM
11:45 PM,Kingston,186 Spaces,Walla Walla,4/5/2026 2:05:32 PM
