Depart,Destination,Drive-up,Vessel,timestamp
11:55 AM,Edmonds,0 Spaces,Walla Walla,4/26/2026 11:54:21 AM
12:45 PM,Edmonds,92 Spaces,Spokane,4/26/2026 11:54:21 AM
01:30 PM,Edmonds,186 Spaces,Walla Walla,4/26/2026 11:54:21 AM
02:30 PM,Edmonds,186 Spaces,Spokane,4/26/2026 11:54:21 AM
03:10 PM,Edmonds,186 Spaces,Walla Walla,4/26/2026 11:54:21 AM
04:00 PM,Edmonds,186 Spaces,Spokane,4/26/2026 11:54:21 AM
04:40 PM,Edmonds,186 Spaces,Walla Walla,4/26/2026 11:54:21 AM
05:30 PM,Edmonds,186 Spaces,Spokane,4/26/2026 11:54:21 AM
06:10 PM,Edmonds,186 Spaces,Walla Walla,4/26/2026 11:54:21 AM
07:00 PM,Edmonds,186 Spaces,Spokane,4/26/2026 11:54:21 AM
07:45 PM,Edmonds,186 Spaces,Walla Walla,4/26/2026 11:54:21 AM
08:20 PM,Edmonds,186 Spaces,Spokane,4/26/2026 11:54:21 AM
09:10 PM,Edmonds,186 Spaces,Walla Walla,4/26/2026 11:54:21 AM
09:40 PM,Edmonds,186 Spaces,Spokane,4/26/2026 11:54:21 AM
10:30 PM,Edmonds,186 Spaces,Walla Walla,4/26/2026 11:54:21 AM
11:10 PM,Edmonds,186 Spaces,Spokane,4/26/2026 11:54:21 AM
