Depart,Destination,Drive-up,Vessel,timestamp
04:45 PM,Bainbridge Island,23 Spaces,Tacoma,8/15/2026 4:05:44 PM
05:30 PM,Bremerton,117 Spaces,Chimacum,8/15/2026 4:05:44 PM
05:35 PM,Bainbridge Island,197 Spaces,Wenatchee,8/15/2026 4:05:44 PM
06:25 PM,Bainbridge Island,197 Spaces,Tacoma,8/15/2026 4:05:44 PM
07:20 PM,Bainbridge Island,197 Spaces,Wenatchee,8/15/2026 4:05:44 PM
07:50 PM,Bremerton,141 Spaces,Chimacum,8/15/2026 4:05:44 PM
08:10 PM,Bainbridge Island,197 Spaces,Tacoma,8/15/2026 4:05:44 PM
09:00 PM,Bainbridge Island,197 Spaces,Wenatchee,8/15/2026 4:05:44 PM
09:45 PM,Bainbridge Island,197 Spaces,Tacoma,8/15/2026 4:05:44 PM
10:30 PM,Bremerton,141 Spaces,Chimacum,8/15/2026 4:05:44 PM
10:40 PM,Bainbridge Island,197 Spaces,Wenatchee,8/15/2026 4:05:44 PM
11:15 PM,Bainbridge Island,197 Spaces,Tacoma,8/15/2026 4:05:44 PM
