Depart,Destination,Drive-up,Vessel,timestamp
03:10 PM,Edmonds,104 Spaces,Puyallup,2/27/2026 2:55:43 PM
04:00 PM,Edmonds,186 Spaces,Spokane,2/27/2026 2:55:43 PM
04:40 PM,Edmonds,197 Spaces,Puyallup,2/27/2026 2:55:43 PM
05:30 PM,Edmonds,186 Spaces,Spokane,2/27/2026 2:55:43 PM
06:10 PM,Edmonds,197 Spaces,Puyallup,2/27/2026 2:55:43 PM
07:00 PM,Edmonds,186 Spaces,Spokane,2/27/2026 2:55:43 PM
07:45 PM,Edmonds,197 Spaces,Puyallup,2/27/2026 2:55:43 PM
08:20 PM,Edmonds,186 Spaces,Spokane,2/27/2026 2:55:43 PM
09:10 PM,Edmonds,197 Spaces,Puyallup,2/27/2026 2:55:43 PM
09:40 PM,Edmonds,186 Spaces,Spokane,2/27/2026 2:55:43 PM
10:30 PM,Edmonds,197 Spaces,Puyallup,2/27/2026 2:55:43 PM
11:10 PM,Edmonds,186 Spaces,Spokane,2/27/2026 2:55:43 PM
