Depart,Destination,Drive-up,Vessel,timestamp
05:25 PM,Kingston,0 Spaces,Puyallup,8/7/2026 5:08:56 PM
06:15 PM,Kingston,146 Spaces,Spokane,8/7/2026 5:08:56 PM
07:00 PM,Kingston,197 Spaces,Puyallup,8/7/2026 5:08:56 PM
07:40 PM,Kingston,186 Spaces,Spokane,8/7/2026 5:08:56 PM
08:30 PM,Kingston,197 Spaces,Puyallup,8/7/2026 5:08:56 PM
09:05 PM,Kingston,186 Spaces,Spokane,8/7/2026 5:08:56 PM
09:50 PM,Kingston,197 Spaces,Puyallup,8/7/2026 5:08:56 PM
10:25 PM,Kingston,186 Spaces,Spokane,8/7/2026 5:08:56 PM
11:10 PM,Kingston,197 Spaces,Puyallup,8/7/2026 5:08:56 PM
11:45 PM,Kingston,186 Spaces,Spokane,8/7/2026 5:08:56 PM
12:45 AM,Kingston,186 Spaces,Spokane,8/7/2026 5:08:56 PM
