Depart,Destination,Drive-up,Vessel,timestamp
04:45 PM,Kingston,0 Spaces,Walla Walla,6/12/2026 4:43:30 PM
05:25 PM,Kingston,166 Spaces,Spokane,6/12/2026 4:43:30 PM
06:15 PM,Kingston,186 Spaces,Walla Walla,6/12/2026 4:43:30 PM
07:00 PM,Kingston,186 Spaces,Spokane,6/12/2026 4:43:30 PM
07:40 PM,Kingston,186 Spaces,Walla Walla,6/12/2026 4:43:30 PM
08:30 PM,Kingston,186 Spaces,Spokane,6/12/2026 4:43:30 PM
09:05 PM,Kingston,186 Spaces,Walla Walla,6/12/2026 4:43:30 PM
09:50 PM,Kingston,186 Spaces,Spokane,6/12/2026 4:43:30 PM
10:25 PM,Kingston,186 Spaces,Walla Walla,6/12/2026 4:43:30 PM
11:10 PM,Kingston,186 Spaces,Spokane,6/12/2026 4:43:30 PM
11:45 PM,Kingston,186 Spaces,Walla Walla,6/12/2026 4:43:30 PM
