Depart,Destination,Drive-up,Vessel,timestamp
11:25 AM,Bainbridge Island,111 Spaces,Puyallup,3/26/2026 11:15:24 AM
12:20 PM,Bremerton,130 Spaces,Kaleetan,3/26/2026 11:15:24 AM
12:25 PM,Bainbridge Island,197 Spaces,Wenatchee,3/26/2026 11:15:24 AM
01:10 PM,Bainbridge Island,197 Spaces,Puyallup,3/26/2026 11:15:24 AM
01:10 PM,Bremerton,62 Spaces,Salish,3/26/2026 11:15:24 AM
02:05 PM,Bainbridge Island,197 Spaces,Wenatchee,3/26/2026 11:15:24 AM
02:50 PM,Bremerton,139 Spaces,Kaleetan,3/26/2026 11:15:24 AM
03:00 PM,Bainbridge Island,197 Spaces,Puyallup,3/26/2026 11:15:24 AM
03:50 PM,Bainbridge Island,197 Spaces,Wenatchee,3/26/2026 11:15:24 AM
04:15 PM,Bremerton,62 Spaces,Salish,3/26/2026 11:15:24 AM
04:45 PM,Bainbridge Island,197 Spaces,Puyallup,3/26/2026 11:15:24 AM
05:30 PM,Bremerton,139 Spaces,Kaleetan,3/26/2026 11:15:24 AM
05:45 PM,Bainbridge Island,197 Spaces,Wenatchee,3/26/2026 11:15:24 AM
06:30 PM,Bainbridge Island,197 Spaces,Puyallup,3/26/2026 11:15:24 AM
07:30 PM,Bainbridge Island,197 Spaces,Wenatchee,3/26/2026 11:15:24 AM
07:50 PM,Bremerton,139 Spaces,Kaleetan,3/26/2026 11:15:24 AM
08:15 PM,Bainbridge Island,197 Spaces,Puyallup,3/26/2026 11:15:24 AM
08:50 PM,Bremerton,62 Spaces,Salish,3/26/2026 11:15:24 AM
09:20 PM,Bainbridge Island,197 Spaces,Wenatchee,3/26/2026 11:15:24 AM
10:05 PM,Bainbridge Island,197 Spaces,Puyallup,3/26/2026 11:15:24 AM
10:30 PM,Bremerton,139 Spaces,Kaleetan,3/26/2026 11:15:24 AM
10:50 PM,Bainbridge Island,197 Spaces,Wenatchee,3/26/2026 11:15:24 AM
