Depart,Destination,Drive-up,Vessel,timestamp
11:05 AM,Edmonds,0 Spaces,Spokane,4/26/2026 11:08:05 AM
11:55 AM,Edmonds,153 Spaces,Walla Walla,4/26/2026 11:08:05 AM
12:45 PM,Edmonds,186 Spaces,Spokane,4/26/2026 11:08:05 AM
01:30 PM,Edmonds,186 Spaces,Walla Walla,4/26/2026 11:08:05 AM
02:30 PM,Edmonds,186 Spaces,Spokane,4/26/2026 11:08:05 AM
03:10 PM,Edmonds,186 Spaces,Walla Walla,4/26/2026 11:08:05 AM
04:00 PM,Edmonds,186 Spaces,Spokane,4/26/2026 11:08:05 AM
04:40 PM,Edmonds,186 Spaces,Walla Walla,4/26/2026 11:08:05 AM
05:30 PM,Edmonds,186 Spaces,Spokane,4/26/2026 11:08:05 AM
06:10 PM,Edmonds,186 Spaces,Walla Walla,4/26/2026 11:08:05 AM
07:00 PM,Edmonds,186 Spaces,Spokane,4/26/2026 11:08:05 AM
07:45 PM,Edmonds,186 Spaces,Walla Walla,4/26/2026 11:08:05 AM
08:20 PM,Edmonds,186 Spaces,Spokane,4/26/2026 11:08:05 AM
09:10 PM,Edmonds,186 Spaces,Walla Walla,4/26/2026 11:08:05 AM
09:40 PM,Edmonds,186 Spaces,Spokane,4/26/2026 11:08:05 AM
10:30 PM,Edmonds,186 Spaces,Walla Walla,4/26/2026 11:08:05 AM
11:10 PM,Edmonds,186 Spaces,Spokane,4/26/2026 11:08:05 AM
