Depart,Destination,Drive-up,Vessel,timestamp
07:50 PM,Bremerton,106 Spaces,Chimacum,4/21/2026 7:51:31 PM
08:15 PM,Bainbridge Island,172 Spaces,Puyallup,4/21/2026 7:51:31 PM
09:05 PM,Bremerton,139 Spaces,Kaleetan,4/21/2026 7:51:31 PM
09:20 PM,Bainbridge Island,197 Spaces,Tacoma,4/21/2026 7:51:31 PM
10:05 PM,Bainbridge Island,197 Spaces,Puyallup,4/21/2026 7:51:31 PM
10:30 PM,Bremerton,141 Spaces,Chimacum,4/21/2026 7:51:31 PM
10:50 PM,Bainbridge Island,197 Spaces,Tacoma,4/21/2026 7:51:31 PM
12:15 AM,Bainbridge Island,197 Spaces,Tacoma,4/21/2026 7:51:31 PM
12:50 AM,Bremerton,141 Spaces,Chimacum,4/21/2026 7:51:31 PM
01:35 AM,Bainbridge Island,197 Spaces,Tacoma,4/21/2026 7:51:31 PM
