Depart,Destination,Drive-up,Vessel,timestamp
04:40 PM,Seattle,172 Spaces,Tacoma,2/21/2026 4:11:39 PM
05:35 PM,Seattle,197 Spaces,Wenatchee,2/21/2026 4:11:39 PM
06:30 PM,Seattle,197 Spaces,Tacoma,2/21/2026 4:11:39 PM
07:15 PM,Seattle,197 Spaces,Wenatchee,2/21/2026 4:11:39 PM
08:10 PM,Seattle,197 Spaces,Tacoma,2/21/2026 4:11:39 PM
08:55 PM,Seattle,197 Spaces,Wenatchee,2/21/2026 4:11:39 PM
09:45 PM,Seattle,197 Spaces,Tacoma,2/21/2026 4:11:39 PM
10:30 PM,Seattle,197 Spaces,Wenatchee,2/21/2026 4:11:39 PM
12:00 AM,Seattle,197 Spaces,Wenatchee,2/21/2026 4:11:39 PM
01:25 AM,Seattle,197 Spaces,Wenatchee,2/21/2026 4:11:39 PM
