Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Sealth,Pt. Defiance,Tahlequah,05:05,05:13,05:25,12/17/2025,
Sealth,Tahlequah,Pt. Defiance,05:30,05:37,05:49,12/17/2025,
Sealth,Pt. Defiance,Tahlequah,05:55,05:59,06:11,12/17/2025,
Sealth,Tahlequah,Pt. Defiance,06:20,06:22,06:34,12/17/2025,
Sealth,Pt. Defiance,Tahlequah,06:45,06:47,06:58,12/17/2025,
Sealth,Tahlequah,Pt. Defiance,07:10,07:19,07:30,12/17/2025,
Sealth,Pt. Defiance,Tahlequah,07:35,07:52,08:03,12/17/2025,
Sealth,Tahlequah,Pt. Defiance,08:00,08:20,08:31,12/17/2025,
Sealth,Tahlequah,Pt. Defiance,08:50,09:27,09:32,12/17/2025,
Sealth,Pt. Defiance,Tahlequah,09:15,09:17,09:22,12/17/2025,
Sealth,Tahlequah,Pt. Defiance,09:40,10:07,10:19,12/17/2025,
Sealth,Pt. Defiance,Tahlequah,10:05,10:29,10:39,12/17/2025,
Sealth,Tahlequah,Pt. Defiance,10:30,10:51,11:01,12/17/2025,
Sealth,Pt. Defiance,Tahlequah,10:55,11:12,11:22,12/17/2025,
Sealth,Tahlequah,Pt. Defiance,11:20,11:34,11:46,12/17/2025,
Sealth,Pt. Defiance,Tahlequah,11:45,11:58,12:09,12/17/2025,
Sealth,Tahlequah,Pt. Defiance,12:10,12:21,12:34,12/17/2025,
Sealth,Pt. Defiance,Tahlequah,13:40,13:41,13:52,12/17/2025,
Sealth,Tahlequah,Pt. Defiance,14:10,14:11,14:23,12/17/2025,
Sealth,Pt. Defiance,Tahlequah,14:40,14:42,14:53,12/17/2025,
Sealth,Tahlequah,Pt. Defiance,15:10,15:12,15:23,12/17/2025,
