Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kitsap,Vashon,Fauntleroy,05:40,05:42,05:58,06/22/2026,
Kitsap,Fauntleroy,Vashon,06:10,06:11,06:26,06/22/2026,
Kitsap,Vashon,Fauntleroy,06:35,06:35,06:50,06/22/2026,
Kitsap,Fauntleroy,Vashon,07:05,07:06,07:21,06/22/2026,
Kitsap,Vashon,Southworth,07:30,07:30,07:43,06/22/2026,
Kitsap,Southworth,Vashon,07:55,07:59,08:10,06/22/2026,
Kitsap,Vashon,Fauntleroy,08:15,08:20,08:35,06/22/2026,
Kitsap,Fauntleroy,Southworth,08:45,08:47,09:06,06/22/2026,
Kitsap,Southworth,Vashon,09:20,09:20,09:31,06/22/2026,
Kitsap,Vashon,Fauntleroy,09:40,09:48,10:02,06/22/2026,
Kitsap,Fauntleroy,Vashon,10:10,10:14,10:29,06/22/2026,
Kitsap,Vashon,Southworth,10:35,10:38,10:50,06/22/2026,
Kitsap,Southworth,Vashon,11:00,11:05,11:17,06/22/2026,
Kitsap,Vashon,Fauntleroy,11:20,11:27,11:42,06/22/2026,
Kitsap,Fauntleroy,Vashon,11:50,11:55,12:09,06/22/2026,
Kitsap,Vashon,Fauntleroy,12:20,12:20,12:34,06/22/2026,
Kitsap,Fauntleroy,Vashon,12:50,12:51,13:05,06/22/2026,
Kitsap,Vashon,Fauntleroy,14:15,14:18,14:32,06/22/2026,
Kitsap,Fauntleroy,Vashon,14:45,14:47,15:00,06/22/2026,
Kitsap,Vashon,Fauntleroy,15:25,15:26,15:40,06/22/2026,
Kitsap,Fauntleroy,Southworth,16:10,16:14,16:35,06/22/2026,
Kitsap,Southworth,Vashon,16:45,16:46,16:59,06/22/2026,
Kitsap,Vashon,Fauntleroy,17:05,17:08,17:22,06/22/2026,
Kitsap,Fauntleroy,Vashon,17:40,17:42,17:56,06/22/2026,
Kitsap,Vashon,Southworth,18:05,18:06,18:17,06/22/2026,
Kitsap,Southworth,Vashon,18:25,18:27,18:40,06/22/2026,
Kitsap,Vashon,Fauntleroy,18:45,18:49,19:03,06/22/2026,
Kitsap,Fauntleroy,Vashon,19:15,19:16,19:30,06/22/2026,
Kitsap,Vashon,Southworth,19:40,19:41,19:52,06/22/2026,
Kitsap,Southworth,Vashon,20:00,20:05,20:23,06/22/2026,
Kitsap,Vashon,Fauntleroy,20:20,20:33,20:47,06/22/2026,
Kitsap,Fauntleroy,Vashon,20:50,20:59,21:13,06/22/2026,
Kitsap,Vashon,Southworth,21:15,21:21,21:31,06/22/2026,
Kitsap,Vashon,Fauntleroy,05:40,05:41,05:57,06/23/2026,
Kitsap,Fauntleroy,Vashon,06:10,06:11,06:25,06/23/2026,
Kitsap,Vashon,Fauntleroy,06:35,06:36,06:51,06/23/2026,
Kitsap,Fauntleroy,Vashon,07:05,07:06,07:22,06/23/2026,
Kitsap,Vashon,Southworth,07:30,07:31,07:43,06/23/2026,
Kitsap,Southworth,Vashon,07:55,07:55,08:06,06/23/2026,
Kitsap,Vashon,Fauntleroy,08:15,08:15,08:33,06/23/2026,
Kitsap,Fauntleroy,Southworth,08:45,08:46,09:09,06/23/2026,
Kitsap,Southworth,Vashon,09:20,09:21,09:33,06/23/2026,
Kitsap,Vashon,Fauntleroy,09:40,09:41,09:59,06/23/2026,
Kitsap,Fauntleroy,Vashon,10:10,10:11,10:27,06/23/2026,
Kitsap,Vashon,Southworth,10:35,10:37,10:50,06/23/2026,
Kitsap,Southworth,Vashon,11:00,11:03,11:15,06/23/2026,
Kitsap,Vashon,Fauntleroy,11:20,11:23,11:38,06/23/2026,
Kitsap,Fauntleroy,Vashon,11:50,11:51,12:05,06/23/2026,
Kitsap,Vashon,Fauntleroy,12:20,12:21,12:36,06/23/2026,
Kitsap,Fauntleroy,Vashon,12:50,12:52,13:06,06/23/2026,
Kitsap,Vashon,Fauntleroy,14:15,14:16,14:31,06/23/2026,
Kitsap,Fauntleroy,Vashon,14:45,14:46,15:00,06/23/2026,
Kitsap,Vashon,Fauntleroy,15:25,15:26,15:51,06/23/2026,
