Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kaleetan,Colman,,00:50,00:59,00:00,03/28/2026,
Kaleetan,Bremerton,,06:20,06:22,00:00,03/28/2026,
Kaleetan,Colman,,07:35,07:52,00:00,03/28/2026,
Kaleetan,Colman,,12:20,12:20,00:00,03/29/2026,
Kaleetan,Bremerton,,13:30,13:39,00:00,03/29/2026,
Kaleetan,Colman,,14:50,14:59,00:00,03/29/2026,
Kaleetan,Bremerton,,16:15,16:18,00:00,03/29/2026,
Kaleetan,Colman,,17:30,17:31,00:00,03/29/2026,
Kaleetan,Bremerton,,18:40,18:47,00:00,03/29/2026,
Kaleetan,Colman,,19:50,19:57,00:00,03/29/2026,
