Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tokitae,Clinton,Mukilteo,08:00,08:01,08:18,12/21/2025,
Tokitae,Mukilteo,Clinton,08:30,08:30,08:45,12/21/2025,
Tokitae,Clinton,Mukilteo,09:00,09:01,09:15,12/21/2025,
Tokitae,Mukilteo,Clinton,09:30,09:30,09:47,12/21/2025,
Tokitae,Clinton,Mukilteo,10:00,10:01,10:15,12/21/2025,
Tokitae,Mukilteo,Clinton,10:30,10:31,10:45,12/21/2025,
Tokitae,Clinton,Mukilteo,11:00,11:02,11:16,12/21/2025,
Tokitae,Mukilteo,Clinton,11:30,11:31,11:45,12/21/2025,
Tokitae,Clinton,Mukilteo,12:00,12:01,12:16,12/21/2025,
Tokitae,Mukilteo,Clinton,12:30,12:31,12:45,12/21/2025,
Tokitae,Clinton,Mukilteo,13:00,13:02,13:17,12/21/2025,
Tokitae,Mukilteo,Clinton,13:30,13:31,13:46,12/21/2025,
