Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,08:45,08:47,09:14,09/24/2026,
Kennewick,Keystone,Port Townsend,09:30,09:30,10:01,09/24/2026,
Kennewick,Port Townsend,Keystone,10:15,10:15,10:43,09/24/2026,
Kennewick,Keystone,Port Townsend,11:00,11:01,11:32,09/24/2026,
Kennewick,Port Townsend,Keystone,11:45,11:46,12:13,09/24/2026,
Kennewick,Keystone,Port Townsend,12:30,12:30,13:01,09/24/2026,
Kennewick,Port Townsend,Keystone,13:15,13:16,13:43,09/24/2026,
Kennewick,Keystone,Port Townsend,14:00,14:01,14:31,09/24/2026,
Kennewick,Port Townsend,Keystone,14:45,14:46,15:12,09/24/2026,
Kennewick,Keystone,Port Townsend,15:30,15:30,16:00,09/24/2026,
