Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Spokane,Kingston,Edmonds,04:45,04:47,05:09,03/21/2026,
Spokane,Edmonds,Kingston,05:35,05:36,05:58,03/21/2026,
Spokane,Kingston,Edmonds,06:25,06:26,06:48,03/21/2026,
Spokane,Edmonds,Kingston,07:10,07:12,07:34,03/21/2026,
Spokane,Kingston,Edmonds,07:55,07:55,08:19,03/21/2026,
Spokane,Edmonds,Kingston,08:50,08:51,09:12,03/21/2026,
Spokane,Kingston,Edmonds,09:35,09:38,10:02,03/21/2026,
Spokane,Edmonds,Kingston,10:20,10:29,10:52,03/21/2026,
Spokane,Kingston,Edmonds,11:05,11:15,11:38,03/21/2026,
Spokane,Edmonds,Kingston,11:55,12:03,12:26,03/21/2026,
Spokane,Kingston,Edmonds,12:45,12:51,13:14,03/21/2026,
Spokane,Edmonds,Kingston,13:35,14:18,14:39,03/21/2026,
Spokane,Kingston,Edmonds,14:30,15:02,15:25,03/21/2026,
Spokane,Edmonds,Kingston,15:55,15:50,16:12,03/21/2026,
Spokane,Kingston,Edmonds,16:40,16:36,16:58,03/21/2026,
Spokane,Edmonds,Kingston,17:25,17:22,17:46,03/21/2026,
Spokane,Kingston,Edmonds,18:10,18:10,18:31,03/21/2026,
Spokane,Edmonds,Kingston,19:00,18:55,19:20,03/21/2026,
Spokane,Kingston,Edmonds,19:45,19:48,20:11,03/21/2026,
Spokane,Edmonds,Kingston,20:30,20:30,20:55,03/21/2026,
Spokane,Kingston,Edmonds,21:10,21:19,21:42,03/21/2026,
Spokane,Edmonds,Kingston,21:50,21:54,22:15,03/21/2026,
Spokane,Kingston,Edmonds,23:10,23:26,23:48,03/21/2026,
Spokane,Edmonds,Kingston,23:45,23:59,00:19,03/21/2026,
