Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Wenatchee,Bainbridge,Colman,00:00,00:20,00:54,09/21/2026,
Wenatchee,Colman,Bainbridge,00:45,01:01,01:33,09/21/2026,
Wenatchee,Bainbridge,Colman,01:25,01:41,02:14,09/21/2026,
Wenatchee,Colman,Bainbridge,02:10,02:25,02:58,09/21/2026,
Wenatchee,Bainbridge,Colman,05:20,05:21,05:52,09/21/2026,
Wenatchee,Colman,Bainbridge,06:10,06:11,06:44,09/21/2026,
Wenatchee,Bainbridge,Colman,07:05,07:06,07:36,09/21/2026,
Wenatchee,Colman,Bainbridge,07:55,07:57,08:29,09/21/2026,
Wenatchee,Bainbridge,Colman,08:45,08:46,09:11,09/21/2026,
Wenatchee,Colman,Bainbridge,09:35,09:36,10:09,09/21/2026,
Wenatchee,Bainbridge,Colman,10:25,10:26,10:58,09/21/2026,
Wenatchee,Colman,Bainbridge,11:25,11:27,11:58,09/21/2026,
Wenatchee,Bainbridge,Colman,12:20,12:20,12:50,09/21/2026,
Wenatchee,Colman,Bainbridge,13:10,13:11,13:43,09/21/2026,
Wenatchee,Bainbridge,Colman,14:05,14:06,14:37,09/21/2026,
Wenatchee,Colman,Bainbridge,15:00,15:01,15:32,09/21/2026,
Wenatchee,Bainbridge,Colman,15:50,15:51,16:22,09/21/2026,
Wenatchee,Colman,Bainbridge,16:45,16:45,17:15,09/21/2026,
Wenatchee,Bainbridge,Colman,17:35,17:35,18:06,09/21/2026,
Wenatchee,Colman,Bainbridge,18:30,18:32,19:01,09/21/2026,
Wenatchee,Bainbridge,Colman,19:20,19:20,19:51,09/21/2026,
Wenatchee,Colman,Bainbridge,20:15,20:16,20:46,09/21/2026,
Wenatchee,Bainbridge,Colman,21:00,21:03,21:34,09/21/2026,
Wenatchee,Colman,Bainbridge,22:05,22:06,22:36,09/21/2026,
