Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Yakima,Anacortes,Lopez,06:10,06:22,07:25,06/15/2026,
Yakima,Lopez,Friday Harbor,07:00,07:32,08:05,06/15/2026,
Yakima,Friday Harbor,Anacortes,08:05,08:39,09:47,06/15/2026,
Yakima,Anacortes,Lopez,09:35,10:09,10:52,06/15/2026,
Yakima,Lopez,Anacortes,10:45,11:16,12:03,06/15/2026,
Yakima,Anacortes,Friday Harbor,12:00,12:32,13:42,06/15/2026,
Yakima,Friday Harbor,Lopez,14:20,14:20,14:54,06/15/2026,
Yakima,Lopez,Anacortes,14:40,15:09,15:55,06/15/2026,
Yakima,Anacortes,Friday Harbor,16:45,16:45,18:03,06/15/2026,
Yakima,Friday Harbor,Anacortes,18:35,18:35,19:46,06/15/2026,
Yakima,Anacortes,Friday Harbor,20:15,20:15,21:19,06/15/2026,
Yakima,Friday Harbor,Orcas,21:50,21:50,22:29,06/15/2026,
Yakima,Lopez,Anacortes,23:20,23:20,00:03,06/15/2026,
Yakima,Anacortes,Lopez,06:10,06:11,07:00,06/16/2026,
Yakima,Lopez,Friday Harbor,07:00,07:07,07:41,06/16/2026,
Yakima,Friday Harbor,Anacortes,08:05,08:13,09:25,06/16/2026,
Yakima,Anacortes,Lopez,09:35,09:43,10:33,06/16/2026,
