Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tillikum,Orcas,Friday Harbor,07:40,08:13,08:52,06/05/2026,
Tillikum,Friday Harbor,Orcas,11:30,12:15,12:52,06/05/2026,
Tillikum,Orcas,Shaw,12:50,13:08,13:17,06/05/2026,
Tillikum,Shaw,Lopez,13:05,13:23,13:41,06/05/2026,
Tillikum,Lopez,Friday Harbor,13:35,13:50,14:31,06/05/2026,
Tillikum,Friday Harbor,Lopez,14:30,14:45,15:24,06/05/2026,
Tillikum,Lopez,Shaw,15:20,15:32,15:52,06/05/2026,
Tillikum,Shaw,Orcas,15:45,15:56,16:03,06/05/2026,
Tillikum,Orcas,Shaw,16:05,16:14,16:21,06/05/2026,
Tillikum,Shaw,Lopez,16:20,16:28,17:01,06/05/2026,
Tillikum,Lopez,Friday Harbor,16:50,17:08,17:48,06/05/2026,
Tillikum,Friday Harbor,Orcas,17:40,18:07,18:48,06/05/2026,
Tillikum,Orcas,Shaw,19:00,19:19,19:28,06/05/2026,
Tillikum,Shaw,Lopez,19:15,19:31,19:55,06/05/2026,
Tillikum,Lopez,Anacortes,20:20,20:04,20:58,06/05/2026,
Tillikum,Friday Harbor,Lopez,06:05,06:07,06:52,06/06/2026,
Tillikum,Lopez,Shaw,06:50,06:56,07:19,06/06/2026,
Tillikum,Shaw,Orcas,07:20,07:21,07:29,06/06/2026,
Tillikum,Orcas,Friday Harbor,07:40,07:40,08:34,06/06/2026,
Tillikum,Friday Harbor,Orcas,08:45,08:47,09:34,06/06/2026,
Tillikum,Orcas,Shaw,09:45,09:45,09:52,06/06/2026,
Tillikum,Shaw,Lopez,10:00,10:00,10:19,06/06/2026,
Tillikum,Lopez,Friday Harbor,10:30,10:30,11:14,06/06/2026,
