Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kitsap,Clinton,Mukilteo,04:40,04:40,04:54,04/28/2026,
Kitsap,Mukilteo,Clinton,05:05,05:05,05:18,04/28/2026,
Kitsap,Clinton,Mukilteo,05:30,05:30,05:43,04/28/2026,
Kitsap,Mukilteo,Clinton,06:00,06:00,06:15,04/28/2026,
Kitsap,Clinton,Mukilteo,06:30,06:31,06:46,04/28/2026,
Kitsap,Mukilteo,Clinton,07:00,07:00,07:13,04/28/2026,
Kitsap,Clinton,Mukilteo,07:30,07:31,07:46,04/28/2026,
Kitsap,Mukilteo,Clinton,08:00,08:00,08:13,04/28/2026,
Kitsap,Clinton,Mukilteo,08:30,08:31,08:48,04/28/2026,
Kitsap,Mukilteo,Clinton,09:00,09:02,09:15,04/28/2026,
Kitsap,Clinton,Mukilteo,09:30,09:31,09:44,04/28/2026,
Kitsap,Mukilteo,Clinton,10:00,10:01,10:15,04/28/2026,
Kitsap,Clinton,Mukilteo,10:30,10:30,10:45,04/28/2026,
Kitsap,Mukilteo,Clinton,11:00,11:00,11:14,04/28/2026,
Kitsap,Clinton,Mukilteo,11:30,11:31,11:45,04/28/2026,
Kitsap,Mukilteo,Clinton,12:00,12:00,12:13,04/28/2026,
Kitsap,Clinton,Mukilteo,12:30,12:31,12:45,04/28/2026,
Kitsap,Mukilteo,Clinton,13:00,13:04,13:18,04/28/2026,
Kitsap,Clinton,Mukilteo,13:30,13:36,13:49,04/28/2026,
Kitsap,Mukilteo,Clinton,14:05,14:06,14:19,04/28/2026,
Kitsap,Clinton,Mukilteo,14:35,14:36,14:49,04/28/2026,
Kitsap,Mukilteo,Clinton,15:05,15:05,15:18,04/28/2026,
Kitsap,Clinton,Mukilteo,15:35,15:36,15:50,04/28/2026,
Kitsap,Mukilteo,Clinton,16:05,16:05,16:19,04/28/2026,
Kitsap,Clinton,Mukilteo,16:35,16:35,16:49,04/28/2026,
Kitsap,Mukilteo,Clinton,17:10,17:10,17:24,04/28/2026,
Kitsap,Clinton,Mukilteo,17:35,17:36,17:50,04/28/2026,
Kitsap,Mukilteo,Clinton,18:10,18:11,18:25,04/28/2026,
Kitsap,Clinton,Mukilteo,18:35,18:37,18:50,04/28/2026,
Kitsap,Mukilteo,Clinton,19:05,19:05,19:21,04/28/2026,
Kitsap,Clinton,Mukilteo,19:35,19:36,19:49,04/28/2026,
Kitsap,Mukilteo,Clinton,20:05,20:07,20:20,04/28/2026,
Kitsap,Clinton,Mukilteo,20:30,20:30,20:44,04/28/2026,
Kitsap,Mukilteo,Clinton,21:00,21:00,21:17,04/28/2026,
Kitsap,Clinton,Mukilteo,04:40,04:40,04:53,04/29/2026,
Kitsap,Mukilteo,Clinton,05:05,05:05,05:17,04/29/2026,
Kitsap,Clinton,Mukilteo,05:30,05:30,05:43,04/29/2026,
Kitsap,Mukilteo,Clinton,06:00,06:00,06:14,04/29/2026,
Kitsap,Clinton,Mukilteo,06:30,06:31,06:45,04/29/2026,
Kitsap,Mukilteo,Clinton,07:00,07:00,07:13,04/29/2026,
Kitsap,Clinton,Mukilteo,07:30,07:31,07:45,04/29/2026,
Kitsap,Mukilteo,Clinton,08:00,08:01,08:18,04/29/2026,
Kitsap,Clinton,Mukilteo,08:30,08:34,08:47,04/29/2026,
Kitsap,Mukilteo,Clinton,09:00,09:03,09:18,04/29/2026,
Kitsap,Clinton,Mukilteo,09:30,09:34,09:47,04/29/2026,
Kitsap,Mukilteo,Clinton,10:00,10:02,10:17,04/29/2026,
Kitsap,Clinton,Mukilteo,10:30,10:35,10:47,04/29/2026,
Kitsap,Mukilteo,Clinton,11:00,11:04,11:14,04/29/2026,
Kitsap,Clinton,Mukilteo,11:30,11:31,11:47,04/29/2026,
Kitsap,Mukilteo,Clinton,12:00,12:02,12:16,04/29/2026,
Kitsap,Clinton,Mukilteo,12:30,12:33,12:48,04/29/2026,
Kitsap,Mukilteo,Clinton,13:00,13:04,13:18,04/29/2026,
Kitsap,Clinton,Mukilteo,13:30,13:34,13:46,04/29/2026,
Kitsap,Mukilteo,Clinton,14:05,14:05,14:21,04/29/2026,
Kitsap,Clinton,Mukilteo,14:35,14:35,14:49,04/29/2026,
Kitsap,Mukilteo,Clinton,15:05,15:05,15:22,04/29/2026,
Kitsap,Clinton,Mukilteo,15:35,15:40,15:54,04/29/2026,
Kitsap,Mukilteo,Clinton,16:05,16:09,16:26,04/29/2026,
Kitsap,Clinton,Mukilteo,16:35,16:43,17:33,04/29/2026,
Kitsap,Mukilteo,Clinton,17:10,17:33,17:36,04/29/2026,
