Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Sealth,Pt. Defiance,Tahlequah,05:05,05:12,05:23,12/22/2025,
Sealth,Tahlequah,Pt. Defiance,05:30,05:33,05:45,12/22/2025,
