Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Salish,Port Townsend,Keystone,06:30,06:30,06:58,09/12/2026,
Salish,Keystone,Port Townsend,07:15,07:16,07:42,09/12/2026,
Salish,Port Townsend,Keystone,08:00,08:00,08:27,09/12/2026,
Salish,Keystone,Port Townsend,08:45,08:46,09:12,09/12/2026,
Salish,Port Townsend,Keystone,09:30,09:32,09:59,09/12/2026,
Salish,Keystone,Port Townsend,10:15,10:20,10:49,09/12/2026,
Salish,Port Townsend,Keystone,11:00,11:04,11:30,09/12/2026,
Salish,Keystone,Port Townsend,11:45,11:46,12:14,09/12/2026,
Salish,Port Townsend,Keystone,12:30,12:30,12:57,09/12/2026,
Salish,Keystone,Port Townsend,13:15,13:15,13:44,09/12/2026,
Salish,Port Townsend,Keystone,14:00,14:00,14:35,09/12/2026,
Salish,Keystone,Port Townsend,14:45,14:46,15:15,09/12/2026,
Salish,Port Townsend,Keystone,15:30,15:32,16:02,09/12/2026,
Salish,Keystone,Port Townsend,16:15,16:17,16:46,09/12/2026,
Salish,Port Townsend,Keystone,17:15,17:16,17:45,09/12/2026,
Salish,Keystone,Port Townsend,18:00,18:00,18:27,09/12/2026,
Salish,Port Townsend,Keystone,18:45,18:46,19:14,09/12/2026,
Salish,Keystone,Port Townsend,19:30,19:30,19:57,09/12/2026,
Salish,Port Townsend,Keystone,20:30,20:30,21:01,09/12/2026,
Salish,Keystone,Port Townsend,21:10,21:15,21:43,09/12/2026,
Salish,Port Townsend,Keystone,22:00,22:00,22:30,09/12/2026,
Salish,Keystone,Port Townsend,22:40,22:40,23:08,09/12/2026,
