Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,08:45,08:47,09:13,09/15/2026,
Kennewick,Keystone,Port Townsend,09:30,09:30,09:58,09/15/2026,
Kennewick,Port Townsend,Keystone,10:15,10:15,10:41,09/15/2026,
Kennewick,Keystone,Port Townsend,11:00,11:02,11:29,09/15/2026,
Kennewick,Port Townsend,Keystone,11:45,11:46,12:12,09/15/2026,
Kennewick,Keystone,Port Townsend,12:30,12:31,12:59,09/15/2026,
Kennewick,Port Townsend,Keystone,13:15,13:15,13:42,09/15/2026,
Kennewick,Keystone,Port Townsend,14:00,14:00,14:29,09/15/2026,
Kennewick,Port Townsend,Keystone,14:45,14:46,15:12,09/15/2026,
Kennewick,Keystone,Port Townsend,15:30,15:31,16:00,09/15/2026,
Kennewick,Port Townsend,Keystone,10:15,10:17,10:44,09/16/2026,
Kennewick,Keystone,Port Townsend,11:00,11:02,11:29,09/16/2026,
Kennewick,Port Townsend,Keystone,11:45,11:46,12:13,09/16/2026,
Kennewick,Keystone,Port Townsend,12:30,12:30,12:59,09/16/2026,
Kennewick,Port Townsend,Keystone,13:15,13:15,13:41,09/16/2026,
Kennewick,Keystone,Port Townsend,14:00,14:00,14:30,09/16/2026,
Kennewick,Port Townsend,Keystone,14:45,14:45,15:10,09/16/2026,
Kennewick,Keystone,Port Townsend,15:30,15:30,15:58,09/16/2026,
