Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Spokane,Kingston,Edmonds,04:45,04:47,05:07,07/29/2026,
Spokane,Edmonds,Kingston,05:35,05:36,05:59,07/29/2026,
Spokane,Kingston,Edmonds,06:25,06:26,06:48,07/29/2026,
Spokane,Edmonds,Kingston,07:10,07:12,07:35,07/29/2026,
Spokane,Kingston,Edmonds,07:55,07:58,08:18,07/29/2026,
Spokane,Edmonds,Kingston,08:50,08:52,09:13,07/29/2026,
Spokane,Kingston,Edmonds,09:35,09:39,10:00,07/29/2026,
Spokane,Edmonds,Kingston,10:20,10:25,10:46,07/29/2026,
Spokane,Kingston,Edmonds,11:05,11:08,11:31,07/29/2026,
Spokane,Edmonds,Kingston,11:55,11:58,12:20,07/29/2026,
Spokane,Kingston,Edmonds,12:45,12:48,13:10,07/29/2026,
Spokane,Edmonds,Kingston,13:35,13:36,13:56,07/29/2026,
Spokane,Kingston,Edmonds,14:30,14:30,14:52,07/29/2026,
Spokane,Edmonds,Kingston,15:15,15:21,15:42,07/29/2026,
Spokane,Kingston,Edmonds,16:00,16:05,16:28,07/29/2026,
Spokane,Edmonds,Kingston,16:45,16:54,17:15,07/29/2026,
Spokane,Kingston,Edmonds,17:30,17:37,17:57,07/29/2026,
Spokane,Edmonds,Kingston,18:15,18:16,18:39,07/29/2026,
Spokane,Kingston,Edmonds,19:00,19:01,19:22,07/29/2026,
Spokane,Edmonds,Kingston,19:40,19:41,20:04,07/29/2026,
Spokane,Kingston,Edmonds,20:20,20:20,20:43,07/29/2026,
Spokane,Edmonds,Kingston,21:05,21:07,21:28,07/29/2026,
Spokane,Kingston,Edmonds,21:40,21:42,22:04,07/29/2026,
Spokane,Edmonds,Kingston,22:25,22:27,22:49,07/29/2026,
Spokane,Kingston,Edmonds,23:10,23:10,23:35,07/29/2026,
Spokane,Edmonds,Kingston,23:45,23:46,00:08,07/29/2026,
Spokane,Kingston,Edmonds,04:45,04:47,05:08,07/30/2026,
Spokane,Edmonds,Kingston,05:35,05:36,05:58,07/30/2026,
Spokane,Kingston,Edmonds,06:25,06:26,06:49,07/30/2026,
Spokane,Edmonds,Kingston,07:10,07:14,07:36,07/30/2026,
