Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kittitas,Vashon,Southworth,00:15,00:15,00:27,11/28/2025,
Kittitas,Southworth,Fauntleroy,00:35,00:35,00:53,11/28/2025,
Kittitas,Fauntleroy,Vashon,01:05,01:11,01:25,11/28/2025,
Kittitas,Vashon,Southworth,01:30,01:30,01:42,11/28/2025,
Kittitas,Southworth,Vashon,04:10,04:10,04:22,11/28/2025,
Kittitas,Vashon,Fauntleroy,04:30,04:30,04:44,11/28/2025,
Kittitas,Fauntleroy,Vashon,05:05,05:06,05:21,11/28/2025,
Kittitas,Vashon,Southworth,05:25,05:26,05:37,11/28/2025,
Kittitas,Southworth,Vashon,05:50,05:50,06:03,11/28/2025,
Kittitas,Vashon,Fauntleroy,06:10,06:11,06:24,11/28/2025,
Kittitas,Fauntleroy,Southworth,06:40,06:42,07:00,11/28/2025,
Kittitas,Southworth,Vashon,07:20,07:21,07:33,11/28/2025,
Kittitas,Vashon,Fauntleroy,07:40,07:41,07:55,11/28/2025,
Kittitas,Fauntleroy,Vashon,08:05,08:07,08:21,11/28/2025,
Kittitas,Vashon,Southworth,08:30,08:30,08:41,11/28/2025,
Kittitas,Southworth,Vashon,08:55,08:56,09:08,11/28/2025,
Kittitas,Vashon,Fauntleroy,09:15,09:16,09:38,11/28/2025,
