Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Salish,Pt. Defiance,Tahlequah,05:05,05:10,05:21,01/05/2026,
Salish,Tahlequah,Pt. Defiance,05:30,05:31,05:43,01/05/2026,
Salish,Pt. Defiance,Tahlequah,05:55,05:56,06:07,01/05/2026,
Salish,Tahlequah,Pt. Defiance,06:20,06:22,06:33,01/05/2026,
Salish,Pt. Defiance,Tahlequah,06:45,06:46,06:58,01/05/2026,
Salish,Tahlequah,Pt. Defiance,07:10,07:12,07:24,01/05/2026,
Salish,Pt. Defiance,Tahlequah,07:35,07:41,07:53,01/05/2026,
Salish,Tahlequah,Pt. Defiance,08:00,08:09,08:20,01/05/2026,
Salish,Pt. Defiance,Tahlequah,08:25,08:32,08:42,01/05/2026,
Salish,Tahlequah,Pt. Defiance,08:50,08:56,09:07,01/05/2026,
Salish,Pt. Defiance,Tahlequah,09:15,09:19,09:29,01/05/2026,
Salish,Tahlequah,Pt. Defiance,09:40,09:41,09:52,01/05/2026,
Salish,Pt. Defiance,Tahlequah,10:05,10:06,10:18,01/05/2026,
