Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Yakima,Anacortes,Lopez,06:10,06:11,07:06,08/19/2026,
Yakima,Lopez,Friday Harbor,07:00,07:12,07:44,08/19/2026,
Yakima,Friday Harbor,Anacortes,08:05,08:22,09:35,08/19/2026,
Yakima,Anacortes,Lopez,09:35,09:57,10:42,08/19/2026,
Yakima,Lopez,Anacortes,10:45,11:12,11:57,08/19/2026,
Yakima,Anacortes,Friday Harbor,12:00,12:25,13:35,08/19/2026,
Yakima,Friday Harbor,Lopez,14:20,14:22,14:55,08/19/2026,
Yakima,Lopez,Anacortes,14:40,15:12,15:57,08/19/2026,
Yakima,Anacortes,Friday Harbor,16:45,16:45,17:51,08/19/2026,
Yakima,Friday Harbor,Anacortes,18:35,18:53,20:04,08/19/2026,
Yakima,Anacortes,Friday Harbor,20:15,20:28,21:38,08/19/2026,
Yakima,Friday Harbor,Orcas,21:50,21:56,22:36,08/19/2026,
Yakima,Lopez,Anacortes,23:20,23:31,00:15,08/19/2026,
Yakima,Anacortes,Lopez,06:10,06:10,06:52,08/20/2026,
Yakima,Lopez,Friday Harbor,07:00,07:01,07:33,08/20/2026,
Yakima,Friday Harbor,Anacortes,08:05,08:10,09:20,08/20/2026,
Yakima,Anacortes,Lopez,09:35,09:50,10:31,08/20/2026,
Yakima,Lopez,Anacortes,10:45,10:57,11:41,08/20/2026,
Yakima,Anacortes,Friday Harbor,12:00,12:06,13:13,08/20/2026,
