Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Chimacum,Colman,Bremerton,00:50,00:54,01:50,05/19/2026,
Chimacum,Bremerton,Colman,06:20,06:24,07:20,05/19/2026,
Chimacum,Colman,Bremerton,07:35,07:42,08:42,05/19/2026,
Chimacum,Bremerton,Colman,08:45,08:52,09:46,05/19/2026,
Chimacum,Colman,Bremerton,10:00,10:02,11:01,05/19/2026,
Chimacum,Bremerton,Colman,11:10,11:13,12:06,05/19/2026,
Chimacum,Colman,Bremerton,12:20,12:23,13:23,05/19/2026,
Chimacum,Bremerton,Colman,13:30,13:34,14:30,05/19/2026,
Chimacum,Colman,Bremerton,14:50,14:52,15:48,05/19/2026,
Chimacum,Bremerton,Colman,16:15,16:16,17:15,05/19/2026,
Chimacum,Colman,Bremerton,17:30,17:32,18:25,05/19/2026,
Chimacum,Bremerton,Colman,18:40,18:41,19:40,05/19/2026,
Chimacum,Colman,Bremerton,19:50,19:52,20:47,05/19/2026,
Chimacum,Bremerton,Colman,21:00,21:03,21:58,05/19/2026,
Chimacum,Colman,Bremerton,22:30,22:32,23:28,05/19/2026,
Chimacum,Bremerton,Colman,23:40,23:42,00:37,05/19/2026,
