Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Samish,Anacortes,Friday Harbor,04:00,04:00,05:05,06/28/2026,
Samish,Friday Harbor,Lopez,05:35,05:35,06:07,06/28/2026,
Samish,Lopez,Anacortes,06:15,06:15,07:02,06/28/2026,
Samish,Anacortes,Orcas,07:25,07:25,08:17,06/28/2026,
Samish,Orcas,Shaw,08:50,08:50,08:59,06/28/2026,
Samish,Shaw,Anacortes,09:05,09:05,09:59,06/28/2026,
Samish,Anacortes,Shaw,10:30,10:30,11:21,06/28/2026,
Samish,Shaw,Orcas,11:30,11:29,11:38,06/28/2026,
Samish,Orcas,Shaw,12:15,12:15,12:24,06/28/2026,
Samish,Shaw,Anacortes,12:30,12:31,13:28,06/28/2026,
Samish,Anacortes,Friday Harbor,14:00,14:00,15:06,06/28/2026,
Samish,Friday Harbor,Anacortes,15:50,15:51,17:04,06/28/2026,
Samish,Anacortes,Lopez,17:25,17:27,18:08,06/28/2026,
Samish,Lopez,Anacortes,18:35,18:35,19:19,06/28/2026,
Samish,Anacortes,Shaw,19:50,19:49,20:38,06/28/2026,
Samish,Shaw,Orcas,20:50,20:49,20:59,06/28/2026,
Samish,Orcas,Anacortes,21:25,21:32,22:28,06/28/2026,
Samish,Anacortes,Friday Harbor,04:00,04:00,05:06,06/29/2026,
Samish,Friday Harbor,Lopez,05:35,05:35,06:07,06/29/2026,
Samish,Lopez,Anacortes,06:15,06:18,07:05,06/29/2026,
Samish,Anacortes,Orcas,07:25,07:28,08:21,06/29/2026,
Samish,Orcas,Shaw,08:50,08:52,09:01,06/29/2026,
Samish,Shaw,Anacortes,09:05,09:08,10:03,06/29/2026,
Samish,Anacortes,Shaw,10:30,10:29,11:20,06/29/2026,
Samish,Shaw,Orcas,11:30,11:29,11:38,06/29/2026,
Samish,Orcas,Shaw,12:15,12:16,12:28,06/29/2026,
Samish,Shaw,Anacortes,12:30,12:34,13:29,06/29/2026,
Samish,Anacortes,Friday Harbor,14:00,14:08,15:21,06/29/2026,
