Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,08:45,08:47,09:14,06/23/2026,
Kennewick,Keystone,Port Townsend,09:30,09:31,10:00,06/23/2026,
Kennewick,Port Townsend,Keystone,10:15,10:16,10:42,06/23/2026,
Kennewick,Keystone,Port Townsend,11:00,11:00,11:28,06/23/2026,
Kennewick,Port Townsend,Keystone,11:45,11:47,12:14,06/23/2026,
Kennewick,Keystone,Port Townsend,12:30,12:32,12:59,06/23/2026,
Kennewick,Port Townsend,Keystone,13:15,13:16,13:43,06/23/2026,
Kennewick,Keystone,Port Townsend,14:00,14:00,14:29,06/23/2026,
Kennewick,Port Townsend,Keystone,14:45,14:46,15:13,06/23/2026,
Kennewick,Keystone,Port Townsend,15:30,15:30,15:58,06/23/2026,
Kennewick,Port Townsend,Keystone,08:45,08:56,09:17,06/24/2026,
