Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tacoma,Colman,Bainbridge,00:15,00:16,00:48,07/15/2026,
Tacoma,Bainbridge,Colman,00:55,00:55,01:26,07/15/2026,
Tacoma,Colman,Bainbridge,01:35,01:37,02:09,07/15/2026,
Tacoma,Bainbridge,Colman,05:20,05:22,05:52,07/15/2026,
Tacoma,Colman,Bainbridge,06:10,06:10,06:47,07/15/2026,
Tacoma,Bainbridge,Colman,07:05,07:06,07:40,07/15/2026,
Tacoma,Colman,Bainbridge,07:55,07:58,08:44,07/15/2026,
Tacoma,Bainbridge,Colman,08:45,09:08,09:40,07/15/2026,
Tacoma,Bainbridge,Colman,13:15,13:20,13:59,07/15/2026,
Tacoma,Colman,Bainbridge,14:05,14:32,15:07,07/15/2026,
Tacoma,Bainbridge,Colman,15:50,15:50,16:23,07/15/2026,
Tacoma,Colman,Bainbridge,16:45,16:49,17:21,07/15/2026,
Tacoma,Bainbridge,Colman,17:35,17:46,18:18,07/15/2026,
Tacoma,Colman,Bainbridge,18:30,18:42,19:15,07/15/2026,
Tacoma,Bainbridge,Colman,19:20,19:31,20:03,07/15/2026,
Tacoma,Colman,Bainbridge,20:15,20:18,20:50,07/15/2026,
Tacoma,Bainbridge,Colman,21:00,21:02,21:34,07/15/2026,
Tacoma,Colman,Bainbridge,22:05,22:06,22:39,07/15/2026,
Tacoma,Bainbridge,Colman,05:20,05:21,05:55,07/16/2026,
Tacoma,Colman,Bainbridge,06:10,06:11,06:44,07/16/2026,
Tacoma,Bainbridge,Colman,07:05,07:06,07:39,07/16/2026,
Tacoma,Colman,Bainbridge,07:55,07:57,08:29,07/16/2026,
