Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,06:30,06:29,07:01,08/28/2026,
Kennewick,Keystone,Port Townsend,07:15,07:15,07:41,08/28/2026,
Kennewick,Port Townsend,Keystone,08:00,08:00,08:27,08/28/2026,
Kennewick,Keystone,Port Townsend,08:45,08:45,09:12,08/28/2026,
Kennewick,Port Townsend,Keystone,09:30,09:32,09:59,08/28/2026,
Kennewick,Keystone,Port Townsend,10:15,10:18,10:49,08/28/2026,
Kennewick,Port Townsend,Keystone,11:00,11:08,11:34,08/28/2026,
Kennewick,Keystone,Port Townsend,11:45,11:52,12:19,08/28/2026,
Kennewick,Port Townsend,Keystone,12:30,12:38,13:04,08/28/2026,
Kennewick,Keystone,Port Townsend,13:15,13:22,13:49,08/28/2026,
Kennewick,Port Townsend,Keystone,14:00,14:06,14:32,08/28/2026,
Kennewick,Keystone,Port Townsend,14:45,14:50,15:18,08/28/2026,
Kennewick,Port Townsend,Keystone,15:30,15:36,16:04,08/28/2026,
Kennewick,Keystone,Port Townsend,16:15,16:23,16:52,08/28/2026,
Kennewick,Port Townsend,Keystone,17:15,17:15,17:41,08/28/2026,
Kennewick,Keystone,Port Townsend,18:00,18:00,18:30,08/28/2026,
Kennewick,Port Townsend,Keystone,18:45,18:47,19:15,08/28/2026,
Kennewick,Keystone,Port Townsend,19:30,19:33,20:00,08/28/2026,
