Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Suquamish,Mukilteo,Clinton,00:05,00:08,00:21,06/14/2026,
Suquamish,Clinton,Mukilteo,00:35,00:36,00:50,06/14/2026,
Suquamish,Mukilteo,Clinton,01:05,01:05,01:18,06/14/2026,
Suquamish,Clinton,Mukilteo,05:30,05:30,05:45,06/14/2026,
Suquamish,Mukilteo,Clinton,06:00,06:00,06:14,06/14/2026,
Suquamish,Clinton,Mukilteo,06:30,06:30,06:44,06/14/2026,
Suquamish,Mukilteo,Clinton,07:00,07:00,07:16,06/14/2026,
Suquamish,Clinton,Mukilteo,07:30,07:32,07:45,06/14/2026,
Suquamish,Mukilteo,Clinton,08:00,08:00,08:15,06/14/2026,
Suquamish,Clinton,Mukilteo,08:30,08:30,08:45,06/14/2026,
Suquamish,Mukilteo,Clinton,09:00,09:00,09:15,06/14/2026,
Suquamish,Clinton,Mukilteo,09:30,09:31,09:45,06/14/2026,
Suquamish,Mukilteo,Clinton,10:00,10:00,10:14,06/14/2026,
Suquamish,Clinton,Mukilteo,10:30,10:31,10:47,06/14/2026,
Suquamish,Mukilteo,Clinton,11:00,11:02,11:17,06/14/2026,
Suquamish,Clinton,Mukilteo,11:30,11:37,11:52,06/14/2026,
Suquamish,Mukilteo,Clinton,12:00,12:07,12:22,06/14/2026,
Suquamish,Clinton,Mukilteo,12:30,12:41,12:56,06/14/2026,
Suquamish,Mukilteo,Clinton,13:00,13:10,13:25,06/14/2026,
Suquamish,Clinton,Mukilteo,13:30,13:42,13:56,06/14/2026,
Suquamish,Mukilteo,Clinton,14:05,14:11,14:26,06/14/2026,
Suquamish,Clinton,Mukilteo,14:35,14:42,14:56,06/14/2026,
Suquamish,Mukilteo,Clinton,15:05,15:09,15:32,06/14/2026,
Suquamish,Clinton,Mukilteo,15:35,15:45,16:00,06/14/2026,
Suquamish,Mukilteo,Clinton,16:05,16:13,16:33,06/14/2026,
Suquamish,Clinton,Mukilteo,16:35,16:48,17:03,06/14/2026,
Suquamish,Mukilteo,Clinton,17:10,17:14,17:36,06/14/2026,
Suquamish,Clinton,Mukilteo,17:35,17:49,18:03,06/14/2026,
Suquamish,Mukilteo,Clinton,18:10,18:15,18:35,06/14/2026,
Suquamish,Clinton,Mukilteo,18:35,18:47,19:01,06/14/2026,
Suquamish,Mukilteo,Clinton,19:05,19:11,19:32,06/14/2026,
Suquamish,Clinton,Mukilteo,19:35,19:42,19:56,06/14/2026,
Suquamish,Mukilteo,Clinton,20:05,20:05,20:24,06/14/2026,
Suquamish,Clinton,Mukilteo,20:30,20:36,21:01,06/14/2026,
Suquamish,Mukilteo,Clinton,21:00,21:08,21:30,06/14/2026,
Suquamish,Clinton,Mukilteo,21:30,21:37,21:53,06/14/2026,
Suquamish,Mukilteo,Clinton,22:00,22:01,22:20,06/14/2026,
Suquamish,Clinton,Mukilteo,22:30,22:31,22:47,06/14/2026,
Suquamish,Mukilteo,Clinton,23:00,23:01,23:16,06/14/2026,
Suquamish,Clinton,Mukilteo,23:30,23:31,23:46,06/14/2026,
Suquamish,Mukilteo,Clinton,00:05,00:10,00:23,06/15/2026,
Suquamish,Clinton,Mukilteo,00:35,00:35,00:49,06/15/2026,
Suquamish,Mukilteo,Clinton,01:05,01:07,01:21,06/15/2026,
Suquamish,Clinton,Mukilteo,04:40,04:40,04:55,06/15/2026,
Suquamish,Mukilteo,Clinton,05:05,05:05,05:20,06/15/2026,
Suquamish,Clinton,Mukilteo,05:30,05:30,05:49,06/15/2026,
Suquamish,Mukilteo,Clinton,06:00,06:01,06:18,06/15/2026,
Suquamish,Clinton,Mukilteo,06:30,06:31,06:45,06/15/2026,
Suquamish,Mukilteo,Clinton,07:00,07:00,07:16,06/15/2026,
Suquamish,Clinton,Mukilteo,07:30,07:31,07:46,06/15/2026,
Suquamish,Mukilteo,Clinton,08:00,08:00,08:14,06/15/2026,
Suquamish,Clinton,Mukilteo,08:30,08:31,08:46,06/15/2026,
Suquamish,Mukilteo,Clinton,09:00,09:01,09:14,06/15/2026,
Suquamish,Clinton,Mukilteo,09:30,09:32,09:46,06/15/2026,
Suquamish,Mukilteo,Clinton,10:00,10:00,10:15,06/15/2026,
Suquamish,Clinton,Mukilteo,10:30,10:31,10:46,06/15/2026,
Suquamish,Mukilteo,Clinton,11:00,11:02,11:16,06/15/2026,
Suquamish,Clinton,Mukilteo,11:30,11:32,11:47,06/15/2026,
Suquamish,Mukilteo,Clinton,12:00,12:04,12:19,06/15/2026,
Suquamish,Clinton,Mukilteo,12:30,12:35,12:48,06/15/2026,
Suquamish,Mukilteo,Clinton,13:00,13:02,13:16,06/15/2026,
Suquamish,Clinton,Mukilteo,13:30,13:33,13:49,06/15/2026,
Suquamish,Mukilteo,Clinton,14:05,14:05,14:20,06/15/2026,
Suquamish,Clinton,Mukilteo,14:35,14:35,14:50,06/15/2026,
