Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tokitae,Clinton,Mukilteo,07:00,07:01,07:18,06/21/2026,
Tokitae,Mukilteo,Clinton,07:30,07:30,07:45,06/21/2026,
Tokitae,Clinton,Mukilteo,08:00,08:02,08:16,06/21/2026,
Tokitae,Mukilteo,Clinton,08:30,08:30,08:44,06/21/2026,
Tokitae,Clinton,Mukilteo,09:00,09:02,09:16,06/21/2026,
Tokitae,Mukilteo,Clinton,09:30,09:30,09:45,06/21/2026,
Tokitae,Clinton,Mukilteo,10:00,10:02,10:16,06/21/2026,
Tokitae,Mukilteo,Clinton,10:30,10:34,10:48,06/21/2026,
Tokitae,Clinton,Mukilteo,11:00,11:06,11:21,06/21/2026,
Tokitae,Mukilteo,Clinton,11:30,11:38,11:52,06/21/2026,
Tokitae,Clinton,Mukilteo,12:00,12:11,12:25,06/21/2026,
Tokitae,Mukilteo,Clinton,12:30,12:41,12:56,06/21/2026,
Tokitae,Clinton,Mukilteo,13:00,13:12,13:39,06/21/2026,
Tokitae,Mukilteo,Clinton,13:30,13:51,14:06,06/21/2026,
Tokitae,Clinton,Mukilteo,14:00,14:24,14:38,06/21/2026,
Tokitae,Mukilteo,Clinton,14:35,14:55,15:08,06/21/2026,
Tokitae,Clinton,Mukilteo,15:05,15:27,15:41,06/21/2026,
Tokitae,Mukilteo,Clinton,15:35,15:58,16:12,06/21/2026,
Tokitae,Clinton,Mukilteo,16:35,16:31,16:45,06/21/2026,
Tokitae,Mukilteo,Clinton,16:40,17:00,17:14,06/21/2026,
Tokitae,Clinton,Mukilteo,17:35,17:32,17:46,06/21/2026,
Tokitae,Mukilteo,Clinton,17:40,18:02,18:17,06/21/2026,
Tokitae,Clinton,Mukilteo,18:35,18:35,18:49,06/21/2026,
Tokitae,Mukilteo,Clinton,19:05,19:05,19:19,06/21/2026,
Tokitae,Clinton,Mukilteo,19:35,19:38,19:52,06/21/2026,
Tokitae,Mukilteo,Clinton,20:05,20:07,20:21,06/21/2026,
Tokitae,Clinton,Mukilteo,20:30,20:40,20:53,06/21/2026,
Tokitae,Clinton,Mukilteo,21:30,21:29,21:44,06/21/2026,
Tokitae,Clinton,Mukilteo,22:00,22:14,22:27,06/21/2026,
Tokitae,Mukilteo,Clinton,22:30,22:42,22:56,06/21/2026,
Tokitae,Clinton,Mukilteo,23:00,23:01,23:14,06/21/2026,
Tokitae,Mukilteo,Clinton,23:30,23:31,23:49,06/21/2026,
Tokitae,Clinton,Mukilteo,05:05,05:08,05:24,06/22/2026,
Tokitae,Mukilteo,Clinton,05:35,05:36,05:50,06/22/2026,
Tokitae,Clinton,Mukilteo,06:00,06:01,06:15,06/22/2026,
Tokitae,Mukilteo,Clinton,06:30,06:30,06:45,06/22/2026,
Tokitae,Clinton,Mukilteo,07:00,07:00,07:15,06/22/2026,
Tokitae,Mukilteo,Clinton,07:30,07:31,07:45,06/22/2026,
Tokitae,Clinton,Mukilteo,08:00,08:00,08:14,06/22/2026,
Tokitae,Mukilteo,Clinton,08:30,08:31,08:45,06/22/2026,
Tokitae,Clinton,Mukilteo,09:00,09:01,09:15,06/22/2026,
Tokitae,Mukilteo,Clinton,09:30,09:32,09:46,06/22/2026,
Tokitae,Clinton,Mukilteo,10:00,10:03,10:18,06/22/2026,
Tokitae,Mukilteo,Clinton,10:30,10:34,10:48,06/22/2026,
Tokitae,Clinton,Mukilteo,11:00,11:06,11:22,06/22/2026,
Tokitae,Mukilteo,Clinton,11:30,11:40,11:53,06/22/2026,
Tokitae,Clinton,Mukilteo,12:00,12:11,12:25,06/22/2026,
Tokitae,Mukilteo,Clinton,12:30,12:44,12:57,06/22/2026,
Tokitae,Clinton,Mukilteo,13:00,13:17,13:30,06/22/2026,
Tokitae,Mukilteo,Clinton,13:30,13:49,14:04,06/22/2026,
Tokitae,Clinton,Mukilteo,14:00,14:24,14:38,06/22/2026,
Tokitae,Mukilteo,Clinton,14:35,14:54,15:10,06/22/2026,
Tokitae,Clinton,Mukilteo,15:35,15:32,15:46,06/22/2026,
Tokitae,Mukilteo,Clinton,16:05,16:04,16:20,06/22/2026,
Tokitae,Clinton,Mukilteo,16:35,16:41,16:55,06/22/2026,
Tokitae,Mukilteo,Clinton,17:10,17:14,17:30,06/22/2026,
Tokitae,Clinton,Mukilteo,17:35,17:49,18:03,06/22/2026,
Tokitae,Mukilteo,Clinton,18:10,18:20,18:34,06/22/2026,
Tokitae,Clinton,Mukilteo,18:35,18:48,19:02,06/22/2026,
Tokitae,Mukilteo,Clinton,19:05,19:14,19:27,06/22/2026,
