Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Wenatchee,Bainbridge,Colman,05:20,05:20,05:52,07/14/2026,
Wenatchee,Colman,Bainbridge,06:10,06:11,06:44,07/14/2026,
Wenatchee,Bainbridge,Colman,07:05,07:05,07:35,07/14/2026,
Wenatchee,Colman,Bainbridge,07:55,07:57,08:27,07/14/2026,
Wenatchee,Bainbridge,Colman,08:45,08:46,09:15,07/14/2026,
Wenatchee,Colman,Bainbridge,09:35,09:37,10:09,07/14/2026,
Wenatchee,Bainbridge,Colman,10:25,10:25,11:01,07/14/2026,
Wenatchee,Colman,Bainbridge,11:25,11:29,12:06,07/14/2026,
Wenatchee,Bainbridge,Colman,12:20,12:29,13:00,07/14/2026,
Wenatchee,Colman,Bainbridge,13:10,13:19,14:00,07/14/2026,
Wenatchee,Bainbridge,Colman,16:45,17:13,17:42,07/14/2026,
Wenatchee,Colman,Bainbridge,17:45,18:10,18:41,07/14/2026,
Wenatchee,Bainbridge,Colman,18:40,18:58,19:31,07/14/2026,
Wenatchee,Colman,,19:30,19:49,00:00,07/14/2026,
Wenatchee,Bainbridge,Colman,21:00,21:00,21:34,07/14/2026,
Wenatchee,Colman,Bainbridge,22:05,22:06,22:36,07/14/2026,
Wenatchee,Bainbridge,Colman,14:05,14:37,15:09,07/15/2026,
Wenatchee,Colman,Bainbridge,15:50,15:51,16:23,07/15/2026,
Wenatchee,Bainbridge,Colman,16:45,16:48,17:19,07/15/2026,
