Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,06:30,06:30,06:56,12/30/2025,
Kennewick,Keystone,Port Townsend,07:15,07:15,07:42,12/30/2025,
