Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kitsap,Vashon,Fauntleroy,05:40,05:40,05:58,09/04/2026,
Kitsap,Fauntleroy,Vashon,06:10,06:11,06:25,09/04/2026,
Kitsap,Vashon,Fauntleroy,06:35,06:36,06:51,09/04/2026,
Kitsap,Fauntleroy,Vashon,07:05,07:06,07:21,09/04/2026,
Kitsap,Vashon,Southworth,07:30,07:31,07:43,09/04/2026,
Kitsap,Southworth,Vashon,07:55,07:56,08:07,09/04/2026,
Kitsap,Vashon,Fauntleroy,08:15,08:16,08:34,09/04/2026,
Kitsap,Fauntleroy,Southworth,08:45,08:46,09:05,09/04/2026,
Kitsap,Southworth,Vashon,09:20,09:20,09:31,09/04/2026,
Kitsap,Vashon,Fauntleroy,09:40,09:42,09:56,09/04/2026,
Kitsap,Fauntleroy,Vashon,10:10,10:11,10:26,09/04/2026,
Kitsap,Vashon,Southworth,10:35,10:35,10:46,09/04/2026,
Kitsap,Southworth,Vashon,11:00,11:01,11:14,09/04/2026,
Kitsap,Vashon,Fauntleroy,11:20,11:22,11:41,09/04/2026,
Kitsap,Fauntleroy,Vashon,11:50,11:51,12:06,09/04/2026,
Kitsap,Vashon,Fauntleroy,12:20,12:21,12:35,09/04/2026,
Kitsap,Fauntleroy,Vashon,12:50,12:51,13:05,09/04/2026,
Kitsap,Vashon,Fauntleroy,14:15,14:16,14:28,09/04/2026,
Kitsap,Fauntleroy,Vashon,14:45,14:47,15:00,09/04/2026,
Kitsap,Vashon,Fauntleroy,15:25,15:25,15:40,09/04/2026,
Kitsap,Fauntleroy,Southworth,16:10,16:12,16:34,09/04/2026,
Kitsap,Southworth,Vashon,16:45,16:48,17:00,09/04/2026,
Kitsap,Vashon,Fauntleroy,17:05,17:14,17:27,09/04/2026,
Kitsap,Fauntleroy,Vashon,17:40,17:45,17:58,09/04/2026,
Kitsap,Vashon,Southworth,18:05,18:07,18:17,09/04/2026,
Kitsap,Southworth,Vashon,18:25,18:29,18:41,09/04/2026,
Kitsap,Vashon,Fauntleroy,18:45,18:50,19:03,09/04/2026,
Kitsap,Fauntleroy,Vashon,19:15,19:16,19:29,09/04/2026,
Kitsap,Vashon,Southworth,19:40,19:40,19:50,09/04/2026,
Kitsap,Southworth,Vashon,20:00,20:05,20:22,09/04/2026,
Kitsap,Vashon,Fauntleroy,20:20,20:32,20:46,09/04/2026,
Kitsap,Fauntleroy,Vashon,20:50,21:01,21:15,09/04/2026,
Kitsap,Vashon,Southworth,21:15,21:23,21:33,09/04/2026,
Kitsap,Southworth,Vashon,21:30,21:41,21:50,09/04/2026,
