Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Suquamish,Mukilteo,Clinton,00:05,00:05,00:19,07/27/2026,
Suquamish,Clinton,Mukilteo,00:35,00:37,00:51,07/27/2026,
Suquamish,Mukilteo,Clinton,01:05,01:05,01:19,07/27/2026,
Suquamish,Clinton,Mukilteo,04:40,04:40,04:54,07/27/2026,
Suquamish,Mukilteo,Clinton,05:05,05:06,05:21,07/27/2026,
Suquamish,Clinton,Mukilteo,05:30,05:33,05:49,07/27/2026,
Suquamish,Mukilteo,Clinton,06:00,06:00,06:15,07/27/2026,
Suquamish,Clinton,Mukilteo,06:30,06:31,06:47,07/27/2026,
Suquamish,Mukilteo,Clinton,07:00,07:00,07:13,07/27/2026,
Suquamish,Clinton,Mukilteo,07:30,07:33,07:47,07/27/2026,
Suquamish,Mukilteo,Clinton,08:00,08:00,08:13,07/27/2026,
Suquamish,Clinton,Mukilteo,08:30,08:30,08:44,07/27/2026,
Suquamish,Mukilteo,Clinton,09:00,09:00,09:30,07/27/2026,
Suquamish,Clinton,Mukilteo,09:30,09:35,09:48,07/27/2026,
Suquamish,Mukilteo,Clinton,10:00,10:06,10:20,07/27/2026,
Suquamish,Clinton,Mukilteo,10:30,10:40,10:54,07/27/2026,
Suquamish,Mukilteo,Clinton,11:00,11:08,11:22,07/27/2026,
Suquamish,Clinton,Mukilteo,11:30,11:41,11:55,07/27/2026,
Suquamish,Mukilteo,Clinton,12:00,12:11,12:24,07/27/2026,
Suquamish,Clinton,Mukilteo,12:30,12:42,12:57,07/27/2026,
Suquamish,Mukilteo,Clinton,13:00,13:13,13:27,07/27/2026,
Suquamish,Clinton,Mukilteo,13:30,13:45,14:00,07/27/2026,
Suquamish,Mukilteo,Clinton,14:05,14:15,14:29,07/27/2026,
Suquamish,Clinton,Mukilteo,14:35,14:48,15:02,07/27/2026,
Suquamish,Mukilteo,Clinton,15:05,15:16,15:32,07/27/2026,
Suquamish,Clinton,Mukilteo,15:35,15:50,16:05,07/27/2026,
Suquamish,Mukilteo,Clinton,16:05,16:21,16:35,07/27/2026,
Suquamish,Clinton,Mukilteo,16:35,16:53,17:07,07/27/2026,
Suquamish,Mukilteo,Clinton,17:10,17:22,17:39,07/27/2026,
Suquamish,Mukilteo,Clinton,18:10,18:25,18:42,07/27/2026,
Suquamish,Mukilteo,Clinton,19:35,19:34,19:49,07/27/2026,
Suquamish,Clinton,Mukilteo,20:00,20:02,20:15,07/27/2026,
Suquamish,Mukilteo,Clinton,20:35,20:35,20:50,07/27/2026,
Suquamish,Clinton,Mukilteo,04:40,04:40,04:55,07/28/2026,
Suquamish,Mukilteo,Clinton,05:05,05:07,05:30,07/28/2026,
Suquamish,Clinton,Mukilteo,05:30,05:30,05:45,07/28/2026,
Suquamish,Mukilteo,Clinton,06:00,06:00,06:13,07/28/2026,
Suquamish,Clinton,Mukilteo,06:30,06:30,06:45,07/28/2026,
Suquamish,Mukilteo,Clinton,07:00,07:00,07:13,07/28/2026,
Suquamish,Clinton,Mukilteo,07:30,07:30,07:44,07/28/2026,
Suquamish,Mukilteo,Clinton,08:00,08:00,08:15,07/28/2026,
Suquamish,Clinton,Mukilteo,08:30,08:30,08:44,07/28/2026,
Suquamish,Mukilteo,Clinton,09:00,09:00,09:13,07/28/2026,
Suquamish,Clinton,Mukilteo,09:30,09:30,09:44,07/28/2026,
Suquamish,Mukilteo,Clinton,10:00,10:00,10:14,07/28/2026,
Suquamish,Clinton,Mukilteo,10:30,10:32,10:46,07/28/2026,
Suquamish,Mukilteo,Clinton,11:00,11:01,11:36,07/28/2026,
Suquamish,Clinton,Mukilteo,11:30,11:35,11:49,07/28/2026,
Suquamish,Mukilteo,Clinton,12:00,12:03,12:33,07/28/2026,
Suquamish,Clinton,Mukilteo,12:30,12:40,12:54,07/28/2026,
Suquamish,Mukilteo,Clinton,13:00,13:08,13:28,07/28/2026,
Suquamish,Clinton,Mukilteo,13:30,13:42,13:56,07/28/2026,
Suquamish,Mukilteo,Clinton,14:05,14:11,14:29,07/28/2026,
Suquamish,Clinton,Mukilteo,14:35,14:45,15:00,07/28/2026,
Suquamish,Mukilteo,Clinton,15:05,15:15,15:36,07/28/2026,
