Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tokitae,Mukilteo,Clinton,00:05,00:04,00:17,04/22/2026,
Tokitae,Clinton,Mukilteo,00:35,00:35,00:48,04/22/2026,
Tokitae,Mukilteo,Clinton,01:05,01:04,01:18,04/22/2026,
Tokitae,Clinton,Mukilteo,05:05,05:06,05:25,04/22/2026,
Tokitae,Mukilteo,Clinton,05:35,05:36,05:52,04/22/2026,
Tokitae,Clinton,Mukilteo,06:00,06:04,06:18,04/22/2026,
Tokitae,Mukilteo,Clinton,06:30,06:30,06:46,04/22/2026,
Tokitae,Clinton,Mukilteo,07:00,07:01,07:16,04/22/2026,
Tokitae,Mukilteo,Clinton,07:30,07:30,07:46,04/22/2026,
Tokitae,Clinton,Mukilteo,08:00,08:02,08:16,04/22/2026,
Tokitae,Mukilteo,Clinton,08:30,08:31,08:45,04/22/2026,
Tokitae,Clinton,Mukilteo,09:00,09:05,09:17,04/22/2026,
Tokitae,Mukilteo,Clinton,09:30,09:34,09:49,04/22/2026,
Tokitae,Clinton,Mukilteo,10:00,10:03,10:18,04/22/2026,
Tokitae,Mukilteo,Clinton,10:30,10:32,10:47,04/22/2026,
Tokitae,Clinton,Mukilteo,11:00,11:01,11:16,04/22/2026,
Tokitae,Mukilteo,Clinton,11:30,11:32,11:46,04/22/2026,
Tokitae,Clinton,Mukilteo,12:00,12:01,12:16,04/22/2026,
Tokitae,Mukilteo,Clinton,12:30,12:31,12:46,04/22/2026,
Tokitae,Clinton,Mukilteo,13:00,13:05,13:20,04/22/2026,
Tokitae,Mukilteo,Clinton,13:30,13:36,13:50,04/22/2026,
Tokitae,Clinton,Mukilteo,14:00,14:06,14:20,04/22/2026,
Tokitae,Mukilteo,Clinton,14:35,14:38,14:52,04/22/2026,
Tokitae,Clinton,Mukilteo,15:05,15:07,15:22,04/22/2026,
Tokitae,Mukilteo,Clinton,15:35,15:39,15:53,04/22/2026,
Tokitae,Clinton,Mukilteo,16:05,16:11,16:24,04/22/2026,
Tokitae,Mukilteo,Clinton,16:40,16:43,17:00,04/22/2026,
Tokitae,Clinton,Mukilteo,17:05,17:14,17:29,04/22/2026,
Tokitae,Mukilteo,Clinton,17:40,17:44,17:59,04/22/2026,
Tokitae,Clinton,Mukilteo,18:05,18:13,18:27,04/22/2026,
Tokitae,Mukilteo,Clinton,18:40,18:40,18:55,04/22/2026,
Tokitae,Clinton,Mukilteo,19:05,19:07,19:21,04/22/2026,
Tokitae,Mukilteo,Clinton,19:35,19:35,19:48,04/22/2026,
Tokitae,Clinton,Mukilteo,20:00,20:01,20:15,04/22/2026,
Tokitae,Mukilteo,Clinton,20:35,20:35,20:55,04/22/2026,
Tokitae,Clinton,Mukilteo,05:05,05:06,05:25,04/23/2026,
Tokitae,Mukilteo,Clinton,05:35,05:35,05:48,04/23/2026,
Tokitae,Clinton,Mukilteo,06:00,06:00,06:18,04/23/2026,
Tokitae,Mukilteo,Clinton,06:30,06:32,06:47,04/23/2026,
Tokitae,Clinton,Mukilteo,07:00,07:01,07:17,04/23/2026,
Tokitae,Mukilteo,Clinton,07:30,07:30,07:48,04/23/2026,
Tokitae,Clinton,Mukilteo,08:00,08:03,08:19,04/23/2026,
Tokitae,Mukilteo,Clinton,08:30,08:38,08:51,04/23/2026,
Tokitae,Clinton,Mukilteo,09:00,09:08,09:22,04/23/2026,
Tokitae,Mukilteo,Clinton,09:30,09:36,09:51,04/23/2026,
Tokitae,Clinton,Mukilteo,10:00,10:07,10:21,04/23/2026,
Tokitae,Mukilteo,Clinton,10:30,10:39,10:53,04/23/2026,
Tokitae,Clinton,Mukilteo,11:00,11:08,11:23,04/23/2026,
Tokitae,Mukilteo,Clinton,11:30,11:36,11:50,04/23/2026,
Tokitae,Clinton,Mukilteo,12:00,12:06,12:20,04/23/2026,
Tokitae,Mukilteo,Clinton,12:30,12:38,12:51,04/23/2026,
Tokitae,Clinton,Mukilteo,13:00,13:07,13:22,04/23/2026,
Tokitae,Mukilteo,Clinton,13:30,13:38,13:52,04/23/2026,
Tokitae,Clinton,Mukilteo,14:00,14:11,14:25,04/23/2026,
Tokitae,Mukilteo,Clinton,14:35,14:41,14:57,04/23/2026,
Tokitae,Clinton,Mukilteo,15:05,15:19,15:31,04/23/2026,
Tokitae,Mukilteo,Clinton,15:35,15:50,16:04,04/23/2026,
Tokitae,Clinton,Mukilteo,16:35,16:31,16:39,04/23/2026,
Tokitae,Mukilteo,Clinton,16:40,16:56,17:11,04/23/2026,
Tokitae,Clinton,Mukilteo,17:05,17:28,17:42,04/23/2026,
Tokitae,Mukilteo,Clinton,17:40,17:59,18:12,04/23/2026,
Tokitae,Clinton,Mukilteo,18:05,18:27,18:40,04/23/2026,
Tokitae,Mukilteo,Clinton,18:40,18:55,19:09,04/23/2026,
Tokitae,Clinton,Mukilteo,19:05,19:23,19:35,04/23/2026,
Tokitae,Mukilteo,Clinton,19:35,19:47,20:01,04/23/2026,
Tokitae,Clinton,Mukilteo,20:00,20:11,20:30,04/23/2026,
Tokitae,Mukilteo,Clinton,20:35,20:38,20:57,04/23/2026,
Tokitae,Clinton,Mukilteo,21:30,21:50,22:04,04/23/2026,
Tokitae,Mukilteo,Clinton,22:00,22:15,22:30,04/23/2026,
Tokitae,Clinton,Mukilteo,22:30,22:39,22:52,04/23/2026,
