Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Yakima,Anacortes,Lopez,06:10,06:14,06:56,08/06/2026,
Yakima,Lopez,Friday Harbor,07:00,07:10,07:43,08/06/2026,
Yakima,Friday Harbor,Anacortes,08:05,08:24,09:35,08/06/2026,
Yakima,Anacortes,Lopez,09:35,09:59,10:39,08/06/2026,
Yakima,Lopez,Anacortes,10:45,11:06,11:52,08/06/2026,
Yakima,Anacortes,Friday Harbor,12:00,12:22,13:30,08/06/2026,
Yakima,Friday Harbor,Lopez,13:55,14:26,14:57,08/06/2026,
Yakima,Lopez,Anacortes,14:40,15:14,15:59,08/06/2026,
Yakima,Anacortes,Friday Harbor,16:45,16:45,18:01,08/06/2026,
Yakima,Friday Harbor,Anacortes,18:35,18:48,20:02,08/06/2026,
Yakima,Anacortes,Friday Harbor,20:15,20:30,21:37,08/06/2026,
Yakima,Friday Harbor,Orcas,21:50,22:05,22:44,08/06/2026,
Yakima,Lopez,Anacortes,23:20,23:20,00:10,08/06/2026,
Yakima,Anacortes,Lopez,06:10,06:19,07:02,08/07/2026,
Yakima,Lopez,Friday Harbor,07:00,07:10,07:44,08/07/2026,
Yakima,Friday Harbor,Anacortes,08:05,08:22,09:37,08/07/2026,
Yakima,Anacortes,Lopez,09:35,10:02,10:49,08/07/2026,
Yakima,Lopez,Anacortes,10:45,11:20,12:08,08/07/2026,
Yakima,Anacortes,Friday Harbor,12:00,12:43,13:52,08/07/2026,
Yakima,Friday Harbor,Lopez,14:20,14:43,15:16,08/07/2026,
Yakima,Lopez,Anacortes,14:40,15:30,16:16,08/07/2026,
Yakima,Anacortes,Friday Harbor,16:45,16:53,18:05,08/07/2026,
