Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Issaquah,Clinton,Mukilteo,07:00,07:01,07:19,09/06/2026,
Issaquah,Mukilteo,Clinton,07:30,07:32,07:45,09/06/2026,
Issaquah,Clinton,Mukilteo,08:00,08:01,08:15,09/06/2026,
Issaquah,Mukilteo,Clinton,08:30,08:30,08:44,09/06/2026,
Issaquah,Clinton,Mukilteo,09:00,09:00,09:15,09/06/2026,
Issaquah,Mukilteo,Clinton,09:30,09:29,09:43,09/06/2026,
Issaquah,Clinton,Mukilteo,10:00,10:01,10:16,09/06/2026,
Issaquah,Mukilteo,Clinton,10:30,10:33,10:46,09/06/2026,
Issaquah,Clinton,Mukilteo,11:00,11:05,11:19,09/06/2026,
Issaquah,Mukilteo,Clinton,11:30,11:35,11:50,09/06/2026,
Issaquah,Clinton,Mukilteo,12:00,12:06,12:19,09/06/2026,
Issaquah,Mukilteo,Clinton,12:30,12:35,12:49,09/06/2026,
Issaquah,Clinton,Mukilteo,13:00,13:04,13:19,09/06/2026,
Issaquah,Mukilteo,Clinton,13:30,13:35,13:55,09/06/2026,
Issaquah,Clinton,Mukilteo,14:00,14:11,14:25,09/06/2026,
Issaquah,Mukilteo,Clinton,14:35,14:40,14:56,09/06/2026,
Issaquah,Clinton,Mukilteo,15:05,15:13,15:27,09/06/2026,
Issaquah,Mukilteo,Clinton,15:35,15:45,16:00,09/06/2026,
Issaquah,Clinton,Mukilteo,16:05,16:20,16:33,09/06/2026,
Issaquah,Mukilteo,Clinton,16:40,16:49,17:03,09/06/2026,
Issaquah,Clinton,Mukilteo,17:05,17:22,17:35,09/06/2026,
Issaquah,Mukilteo,Clinton,17:40,17:49,18:03,09/06/2026,
Issaquah,Clinton,Mukilteo,18:05,18:21,18:34,09/06/2026,
Issaquah,Mukilteo,Clinton,18:40,18:47,19:01,09/06/2026,
Issaquah,Clinton,Mukilteo,19:05,19:18,19:32,09/06/2026,
Issaquah,Mukilteo,Clinton,19:35,19:44,19:58,09/06/2026,
Issaquah,Clinton,Mukilteo,20:00,20:15,20:28,09/06/2026,
Issaquah,Mukilteo,Clinton,20:35,20:41,20:54,09/06/2026,
Issaquah,Clinton,Mukilteo,21:00,21:10,21:24,09/06/2026,
Issaquah,Mukilteo,Clinton,21:30,21:37,21:51,09/06/2026,
Issaquah,Clinton,Mukilteo,22:00,22:07,22:20,09/06/2026,
Issaquah,Mukilteo,Clinton,22:30,22:48,23:03,09/06/2026,
Issaquah,Clinton,Mukilteo,23:00,23:09,23:23,09/06/2026,
Issaquah,Mukilteo,Clinton,23:30,23:30,23:48,09/06/2026,
Issaquah,Clinton,Mukilteo,05:05,05:05,05:24,09/07/2026,
Issaquah,Mukilteo,Clinton,05:35,05:35,05:49,09/07/2026,
Issaquah,Clinton,Mukilteo,06:00,06:00,06:15,09/07/2026,
Issaquah,Mukilteo,Clinton,06:30,06:30,06:44,09/07/2026,
Issaquah,Clinton,Mukilteo,07:00,07:01,07:14,09/07/2026,
Issaquah,Mukilteo,Clinton,07:30,07:30,07:43,09/07/2026,
Issaquah,Clinton,Mukilteo,08:00,08:01,08:16,09/07/2026,
Issaquah,Mukilteo,Clinton,08:30,08:30,08:43,09/07/2026,
Issaquah,Clinton,Mukilteo,09:00,09:01,09:15,09/07/2026,
Issaquah,Mukilteo,Clinton,09:30,09:30,09:44,09/07/2026,
Issaquah,Clinton,Mukilteo,10:00,10:00,10:15,09/07/2026,
Issaquah,Mukilteo,Clinton,10:30,10:30,10:43,09/07/2026,
Issaquah,Clinton,Mukilteo,11:00,11:01,11:16,09/07/2026,
Issaquah,Mukilteo,Clinton,11:30,11:32,11:44,09/07/2026,
Issaquah,Clinton,Mukilteo,12:00,12:02,12:14,09/07/2026,
Issaquah,Mukilteo,Clinton,12:30,12:30,12:43,09/07/2026,
