Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tillikum,Friday Harbor,Lopez,05:50,05:55,06:36,07/13/2026,
Tillikum,Lopez,Shaw,06:40,06:48,07:08,07/13/2026,
Tillikum,Shaw,Orcas,07:05,07:13,07:25,07/13/2026,
Tillikum,Orcas,Friday Harbor,07:25,07:36,08:30,07/13/2026,
Tillikum,Friday Harbor,Lopez,08:35,08:55,09:34,07/13/2026,
Tillikum,Lopez,Shaw,09:25,09:48,10:09,07/13/2026,
Tillikum,Shaw,Orcas,09:50,10:14,10:23,07/13/2026,
Tillikum,Orcas,Friday Harbor,10:10,10:36,11:27,07/13/2026,
Tillikum,Friday Harbor,Shaw,11:20,11:39,12:24,07/13/2026,
Tillikum,Shaw,Orcas,12:15,12:33,12:40,07/13/2026,
Tillikum,Orcas,Lopez,12:35,12:50,13:12,07/13/2026,
Tillikum,Lopez,Friday Harbor,13:05,13:26,14:06,07/13/2026,
Tillikum,Lopez,Shaw,15:10,15:49,16:07,07/13/2026,
Tillikum,Shaw,Orcas,15:35,16:15,16:23,07/13/2026,
Tillikum,Orcas,Shaw,16:00,16:35,16:44,07/13/2026,
Tillikum,Shaw,Lopez,16:15,16:51,17:13,07/13/2026,
Tillikum,Lopez,Friday Harbor,16:45,17:21,18:03,07/13/2026,
Tillikum,Friday Harbor,Orcas,17:50,18:17,18:57,07/13/2026,
Tillikum,Orcas,Shaw,19:00,19:04,19:11,07/13/2026,
Tillikum,Shaw,Lopez,19:15,19:15,19:33,07/13/2026,
Tillikum,Lopez,Orcas,19:45,19:45,20:07,07/13/2026,
Tillikum,Orcas,Friday Harbor,20:15,20:15,20:56,07/13/2026,
Tillikum,Friday Harbor,Lopez,05:50,05:58,06:38,07/14/2026,
Tillikum,Lopez,Shaw,06:40,06:47,07:06,07/14/2026,
Tillikum,Shaw,Orcas,07:05,07:11,07:20,07/14/2026,
Tillikum,Orcas,Friday Harbor,07:25,07:31,08:12,07/14/2026,
Tillikum,Friday Harbor,Lopez,08:35,08:38,09:19,07/14/2026,
Tillikum,Lopez,Shaw,09:25,09:33,09:51,07/14/2026,
Tillikum,Shaw,Orcas,09:50,09:58,10:06,07/14/2026,
Tillikum,Orcas,Friday Harbor,10:10,10:21,11:00,07/14/2026,
Tillikum,Friday Harbor,Shaw,11:20,11:32,12:18,07/14/2026,
Tillikum,Shaw,Orcas,12:15,12:27,12:34,07/14/2026,
Tillikum,Orcas,Lopez,12:35,12:47,13:07,07/14/2026,
Tillikum,Lopez,Friday Harbor,13:05,13:16,13:57,07/14/2026,
Tillikum,Friday Harbor,Lopez,14:20,14:21,15:04,07/14/2026,
Tillikum,Lopez,Shaw,15:10,15:12,15:30,07/14/2026,
Tillikum,Shaw,Orcas,15:35,15:35,15:44,07/14/2026,
Tillikum,Orcas,Shaw,16:00,16:03,16:12,07/14/2026,
Tillikum,Shaw,Lopez,16:15,16:20,16:42,07/14/2026,
Tillikum,Lopez,Friday Harbor,16:45,16:53,17:32,07/14/2026,
Tillikum,Friday Harbor,Orcas,17:50,17:50,18:42,07/14/2026,
Tillikum,Orcas,Shaw,19:00,19:01,19:09,07/14/2026,
Tillikum,Shaw,Lopez,19:15,19:15,19:36,07/14/2026,
Tillikum,Lopez,Orcas,19:45,19:45,20:04,07/14/2026,
Tillikum,Orcas,Friday Harbor,20:15,20:15,20:52,07/14/2026,
