Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Spokane,Kingston,Edmonds,05:30,05:35,06:01,03/27/2026,
Spokane,Edmonds,Kingston,06:15,06:20,06:42,03/27/2026,
Spokane,Kingston,Edmonds,07:00,07:00,07:22,03/27/2026,
Spokane,Edmonds,Kingston,07:55,08:00,08:23,03/27/2026,
Spokane,Kingston,Edmonds,08:40,08:41,09:03,03/27/2026,
Spokane,Edmonds,Kingston,09:35,09:36,09:58,03/27/2026,
Spokane,Kingston,Edmonds,10:20,10:20,10:43,03/27/2026,
Spokane,Edmonds,Kingston,11:05,11:12,11:34,03/27/2026,
Spokane,Kingston,Edmonds,11:55,11:59,12:21,03/27/2026,
Spokane,Edmonds,Kingston,12:40,12:41,13:03,03/27/2026,
Spokane,Kingston,Edmonds,13:30,13:32,13:54,03/27/2026,
Spokane,Edmonds,Kingston,14:25,14:29,14:50,03/27/2026,
Spokane,Kingston,Edmonds,15:10,15:15,15:37,03/27/2026,
Spokane,Edmonds,Kingston,15:55,16:09,16:32,03/27/2026,
Spokane,Kingston,Edmonds,16:40,16:54,17:17,03/27/2026,
Spokane,Edmonds,Kingston,17:25,17:46,18:09,03/27/2026,
Spokane,Kingston,Edmonds,18:10,18:32,18:54,03/27/2026,
Spokane,Edmonds,Kingston,19:00,19:16,19:37,03/27/2026,
Spokane,Kingston,Edmonds,19:45,19:53,20:18,03/27/2026,
Spokane,Edmonds,Kingston,20:30,20:33,20:57,03/27/2026,
Spokane,Kingston,Edmonds,21:10,21:12,21:34,03/27/2026,
Spokane,Edmonds,Kingston,21:50,21:51,22:13,03/27/2026,
Spokane,Kingston,Edmonds,22:30,22:30,22:51,03/27/2026,
Spokane,Edmonds,Kingston,23:10,23:11,23:32,03/27/2026,
Spokane,Kingston,Edmonds,07:00,07:05,07:23,03/28/2026,
Spokane,Edmonds,Kingston,07:55,07:57,08:18,03/28/2026,
Spokane,Kingston,Edmonds,08:40,08:42,09:04,03/28/2026,
