Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kittitas,Vashon,Southworth,00:15,00:15,00:27,11/24/2025,
Kittitas,Southworth,Fauntleroy,00:35,00:36,00:54,11/24/2025,
Kittitas,Fauntleroy,Vashon,01:05,01:14,01:29,11/24/2025,
Kittitas,Vashon,Southworth,01:30,01:36,01:48,11/24/2025,
Kittitas,Southworth,Vashon,04:10,04:11,04:24,11/24/2025,
Kittitas,Vashon,Fauntleroy,04:30,04:30,04:44,11/24/2025,
Kittitas,Fauntleroy,Vashon,05:05,05:06,05:19,11/24/2025,
Kittitas,Vashon,Southworth,05:25,05:25,05:36,11/24/2025,
Kittitas,Southworth,Vashon,05:50,05:53,06:04,11/24/2025,
Kittitas,Vashon,Fauntleroy,06:10,06:11,06:25,11/24/2025,
Kittitas,Fauntleroy,Southworth,06:40,06:41,06:59,11/24/2025,
Kittitas,Southworth,Vashon,07:20,07:21,07:32,11/24/2025,
Kittitas,Vashon,Fauntleroy,07:40,07:40,07:54,11/24/2025,
Kittitas,Fauntleroy,Vashon,08:05,08:08,08:22,11/24/2025,
Kittitas,Vashon,Southworth,08:30,08:30,08:43,11/24/2025,
Kittitas,Southworth,Vashon,08:55,08:58,09:10,11/24/2025,
Kittitas,Vashon,Fauntleroy,09:15,09:17,09:36,11/24/2025,
Kittitas,Fauntleroy,Vashon,09:50,09:51,10:05,11/24/2025,
Kittitas,Vashon,Fauntleroy,10:15,10:16,10:29,11/24/2025,
Kittitas,Fauntleroy,Vashon,10:40,10:41,10:55,11/24/2025,
Kittitas,Fauntleroy,Vashon,11:30,11:34,11:48,11/24/2025,
Kittitas,Vashon,Southworth,11:55,11:56,12:07,11/24/2025,
Kittitas,Southworth,Vashon,12:15,12:22,12:34,11/24/2025,
Kittitas,Vashon,Fauntleroy,12:40,12:41,12:57,11/24/2025,
Kittitas,Fauntleroy,Vashon,13:15,13:16,13:28,11/24/2025,
Kittitas,Vashon,Fauntleroy,13:40,13:42,13:55,11/24/2025,
