Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Yakima,Anacortes,Lopez,06:10,06:16,06:58,09/16/2026,
Yakima,Friday Harbor,Anacortes,08:05,09:32,10:43,09/16/2026,
Yakima,Anacortes,Friday Harbor,12:00,11:59,13:06,09/16/2026,
Yakima,Friday Harbor,Lopez,13:55,13:58,14:35,09/16/2026,
Yakima,Lopez,Anacortes,14:40,14:52,15:37,09/16/2026,
Yakima,Anacortes,Friday Harbor,16:45,16:45,17:58,09/16/2026,
Yakima,Friday Harbor,Anacortes,18:35,18:38,19:47,09/16/2026,
Yakima,Anacortes,Friday Harbor,20:15,20:15,21:22,09/16/2026,
Yakima,Friday Harbor,Orcas,21:50,21:50,22:32,09/16/2026,
Yakima,Orcas,Shaw,22:45,22:45,22:52,09/16/2026,
Yakima,Shaw,Lopez,22:55,22:56,23:10,09/16/2026,
Yakima,Lopez,Anacortes,23:20,23:20,00:04,09/16/2026,
Yakima,Anacortes,Lopez,06:10,06:14,07:01,09/17/2026,
Yakima,Lopez,Friday Harbor,07:00,07:09,07:42,09/17/2026,
Yakima,Friday Harbor,Anacortes,08:05,08:15,09:28,09/17/2026,
