Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kittitas,Southworth,Vashon,04:10,04:11,04:23,09/18/2026,
Kittitas,Vashon,Fauntleroy,04:30,04:31,04:45,09/18/2026,
Kittitas,Fauntleroy,Vashon,05:05,05:06,05:21,09/18/2026,
Kittitas,Vashon,Southworth,05:25,05:27,05:38,09/18/2026,
Kittitas,Southworth,Vashon,05:50,05:51,06:02,09/18/2026,
Kittitas,Vashon,Fauntleroy,06:10,06:11,06:25,09/18/2026,
Kittitas,Fauntleroy,Southworth,06:40,06:41,07:01,09/18/2026,
Kittitas,Southworth,Vashon,07:20,07:21,07:33,09/18/2026,
Kittitas,Vashon,Fauntleroy,07:40,07:43,07:56,09/18/2026,
Kittitas,Fauntleroy,Vashon,08:05,08:11,08:26,09/18/2026,
Kittitas,Vashon,Southworth,08:30,08:36,08:49,09/18/2026,
Kittitas,Southworth,Vashon,08:55,09:04,09:17,09/18/2026,
Kittitas,Vashon,Fauntleroy,09:15,09:26,09:40,09/18/2026,
Kittitas,Fauntleroy,Vashon,09:50,09:51,10:06,09/18/2026,
Kittitas,Vashon,Fauntleroy,10:15,10:15,10:29,09/18/2026,
Kittitas,Fauntleroy,Vashon,10:40,10:41,10:54,09/18/2026,
Kittitas,Fauntleroy,Vashon,11:30,11:32,11:47,09/18/2026,
Kittitas,Vashon,Southworth,11:55,11:56,12:08,09/18/2026,
Kittitas,Southworth,Vashon,12:15,12:21,12:33,09/18/2026,
Kittitas,Vashon,Fauntleroy,12:40,12:43,12:57,09/18/2026,
Kittitas,Fauntleroy,Vashon,13:15,13:16,13:31,09/18/2026,
Kittitas,Vashon,Fauntleroy,13:40,13:43,13:57,09/18/2026,
Kittitas,Fauntleroy,Southworth,14:10,14:12,14:50,09/18/2026,
Kittitas,Fauntleroy,Vashon,15:30,15:37,15:54,09/18/2026,
Kittitas,Vashon,Southworth,15:55,16:02,16:16,09/18/2026,
Kittitas,Southworth,Vashon,16:15,16:27,16:40,09/18/2026,
Kittitas,Vashon,Fauntleroy,16:40,16:57,17:11,09/18/2026,
Kittitas,Vashon,Southworth,17:35,17:59,18:09,09/18/2026,
Kittitas,Fauntleroy,Vashon,17:40,17:36,17:50,09/18/2026,
Kittitas,Southworth,Fauntleroy,17:55,18:21,18:40,09/18/2026,
Kittitas,Fauntleroy,Vashon,18:35,18:52,19:06,09/18/2026,
Kittitas,Vashon,Southworth,19:00,19:14,19:25,09/18/2026,
Kittitas,Fauntleroy,Vashon,19:55,20:03,20:16,09/18/2026,
Kittitas,Vashon,Southworth,20:15,20:21,20:31,09/18/2026,
Kittitas,Southworth,Fauntleroy,20:35,20:44,21:11,09/18/2026,
Kittitas,Fauntleroy,Vashon,21:15,21:19,21:33,09/18/2026,
Kittitas,Vashon,Fauntleroy,22:05,22:10,22:24,09/18/2026,
Kittitas,Fauntleroy,Vashon,22:35,22:39,22:54,09/18/2026,
Kittitas,Vashon,Southworth,23:00,23:03,23:14,09/18/2026,
Kittitas,Southworth,Fauntleroy,23:20,23:21,23:39,09/18/2026,
Kittitas,Fauntleroy,Vashon,23:50,23:51,00:06,09/18/2026,
Kittitas,Vashon,Southworth,00:15,00:20,00:31,09/19/2026,
Kittitas,Southworth,Fauntleroy,00:35,00:37,00:54,09/19/2026,
Kittitas,Fauntleroy,Vashon,01:05,01:15,01:30,09/19/2026,
Kittitas,Vashon,Southworth,01:30,01:36,01:47,09/19/2026,
Kittitas,Southworth,Vashon,04:20,04:20,04:32,09/19/2026,
Kittitas,Vashon,Fauntleroy,04:40,04:41,04:55,09/19/2026,
Kittitas,Fauntleroy,Vashon,05:10,05:11,05:26,09/19/2026,
Kittitas,Vashon,Southworth,05:35,05:36,05:48,09/19/2026,
Kittitas,Southworth,Vashon,05:55,05:57,06:08,09/19/2026,
Kittitas,Vashon,Fauntleroy,06:15,06:16,06:29,09/19/2026,
Kittitas,Fauntleroy,Vashon,06:45,06:45,06:59,09/19/2026,
Kittitas,Vashon,Southworth,07:10,07:11,07:24,09/19/2026,
Kittitas,Southworth,Vashon,07:30,07:32,07:44,09/19/2026,
Kittitas,Vashon,Fauntleroy,07:50,07:51,08:04,09/19/2026,
Kittitas,Fauntleroy,Vashon,08:20,08:22,08:37,09/19/2026,
Kittitas,Vashon,Southworth,08:50,08:50,09:03,09/19/2026,
Kittitas,Southworth,Vashon,09:15,09:19,09:32,09/19/2026,
