Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kittitas,Southworth,Vashon,04:10,04:10,04:23,07/29/2026,
Kittitas,Vashon,Fauntleroy,04:30,04:31,04:45,07/29/2026,
Kittitas,Fauntleroy,Vashon,05:05,05:06,05:19,07/29/2026,
Kittitas,Vashon,Southworth,05:25,05:25,05:36,07/29/2026,
Kittitas,Southworth,Vashon,05:50,05:51,06:02,07/29/2026,
Kittitas,Vashon,Fauntleroy,06:10,06:11,06:26,07/29/2026,
Kittitas,Fauntleroy,Southworth,06:40,06:41,07:09,07/29/2026,
Kittitas,Southworth,Vashon,07:20,07:22,07:33,07/29/2026,
Kittitas,Vashon,Fauntleroy,07:40,07:42,07:59,07/29/2026,
Kittitas,Fauntleroy,Vashon,08:05,08:13,08:28,07/29/2026,
Kittitas,Vashon,Southworth,08:30,08:36,08:46,07/29/2026,
Kittitas,Southworth,Vashon,08:55,09:03,09:14,07/29/2026,
Kittitas,Vashon,Fauntleroy,09:15,09:23,09:37,07/29/2026,
Kittitas,Fauntleroy,Vashon,09:50,09:53,10:06,07/29/2026,
Kittitas,Vashon,Fauntleroy,10:15,10:15,10:32,07/29/2026,
Kittitas,Fauntleroy,Vashon,10:40,10:43,10:59,07/29/2026,
Kittitas,Vashon,Fauntleroy,11:20,11:06,11:31,07/29/2026,
Kittitas,Fauntleroy,Vashon,11:30,11:45,11:58,07/29/2026,
Kittitas,Vashon,Southworth,11:55,12:08,12:18,07/29/2026,
Kittitas,Southworth,Vashon,12:15,12:34,12:45,07/29/2026,
Kittitas,Fauntleroy,Vashon,13:15,13:25,13:37,07/29/2026,
Kittitas,Vashon,Fauntleroy,13:40,13:50,14:03,07/29/2026,
Kittitas,Fauntleroy,Southworth,14:10,14:15,14:51,07/29/2026,
Kittitas,Fauntleroy,Vashon,15:30,15:41,15:54,07/29/2026,
Kittitas,Vashon,Southworth,15:55,16:04,16:16,07/29/2026,
Kittitas,Southworth,Vashon,16:15,16:25,16:37,07/29/2026,
Kittitas,Vashon,Fauntleroy,16:40,16:50,17:03,07/29/2026,
Kittitas,Fauntleroy,Vashon,17:10,17:20,17:34,07/29/2026,
Kittitas,Vashon,Southworth,17:35,17:43,17:53,07/29/2026,
Kittitas,Southworth,Fauntleroy,17:55,18:01,18:26,07/29/2026,
Kittitas,Fauntleroy,Vashon,18:35,18:36,18:53,07/29/2026,
Kittitas,Vashon,Southworth,19:00,19:07,19:18,07/29/2026,
Kittitas,Southworth,Fauntleroy,19:20,19:23,19:43,07/29/2026,
Kittitas,Fauntleroy,Vashon,19:55,20:00,20:13,07/29/2026,
Kittitas,Vashon,Southworth,20:15,20:18,20:28,07/29/2026,
Kittitas,Southworth,Fauntleroy,20:35,20:35,21:07,07/29/2026,
Kittitas,Fauntleroy,Vashon,21:15,21:17,21:32,07/29/2026,
Kittitas,Southworth,Vashon,04:10,04:11,04:22,07/30/2026,
Kittitas,Vashon,Fauntleroy,04:30,04:31,04:45,07/30/2026,
Kittitas,Fauntleroy,Vashon,05:05,05:05,05:21,07/30/2026,
Kittitas,Vashon,Southworth,05:25,05:26,05:37,07/30/2026,
Kittitas,Southworth,Vashon,05:50,05:51,06:01,07/30/2026,
Kittitas,Vashon,Fauntleroy,06:10,06:12,06:25,07/30/2026,
Kittitas,Fauntleroy,Southworth,06:40,06:41,07:00,07/30/2026,
Kittitas,Southworth,Vashon,07:20,07:25,07:39,07/30/2026,
Kittitas,Vashon,Fauntleroy,07:55,07:51,08:04,07/30/2026,
Kittitas,Fauntleroy,Vashon,08:05,08:20,08:35,07/30/2026,
Kittitas,Vashon,Southworth,08:30,08:47,08:58,07/30/2026,
Kittitas,Southworth,Vashon,08:55,09:12,09:23,07/30/2026,
Kittitas,Vashon,Fauntleroy,09:40,09:35,09:48,07/30/2026,
Kittitas,Fauntleroy,Vashon,09:50,10:03,10:15,07/30/2026,
Kittitas,Vashon,Fauntleroy,10:15,10:27,10:40,07/30/2026,
Kittitas,Fauntleroy,Vashon,10:40,10:51,11:05,07/30/2026,
Kittitas,Vashon,Fauntleroy,11:20,11:17,11:33,07/30/2026,
Kittitas,Fauntleroy,Vashon,11:50,11:48,12:03,07/30/2026,
Kittitas,Vashon,Southworth,11:55,12:18,12:28,07/30/2026,
Kittitas,Southworth,Vashon,12:15,12:46,12:57,07/30/2026,
