Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,10:15,10:16,10:48,06/13/2026,
Kennewick,Keystone,Port Townsend,11:00,11:05,11:35,06/13/2026,
Kennewick,Port Townsend,Keystone,11:45,11:50,12:19,06/13/2026,
Kennewick,Keystone,Port Townsend,12:30,12:32,13:01,06/13/2026,
Kennewick,Port Townsend,Keystone,13:15,13:16,13:46,06/13/2026,
Kennewick,Keystone,Port Townsend,14:00,14:02,14:33,06/13/2026,
Kennewick,Port Townsend,Keystone,14:45,14:47,15:15,06/13/2026,
Kennewick,Keystone,Port Townsend,15:30,15:30,16:00,06/13/2026,
Kennewick,Port Townsend,Keystone,16:15,16:16,16:45,06/13/2026,
Kennewick,Keystone,Port Townsend,17:00,17:00,17:27,06/13/2026,
Kennewick,Port Townsend,Keystone,18:00,18:04,18:34,06/13/2026,
Kennewick,Keystone,Port Townsend,18:45,18:45,19:11,06/13/2026,
Kennewick,Port Townsend,Keystone,10:15,10:21,10:49,06/14/2026,
Kennewick,Keystone,Port Townsend,11:00,11:05,11:37,06/14/2026,
Kennewick,Port Townsend,Keystone,11:45,11:52,12:19,06/14/2026,
Kennewick,Keystone,Port Townsend,12:30,12:34,13:04,06/14/2026,
Kennewick,Port Townsend,Keystone,13:15,13:18,13:46,06/14/2026,
Kennewick,Keystone,Port Townsend,14:00,14:03,14:33,06/14/2026,
Kennewick,Port Townsend,Keystone,14:45,14:47,15:15,06/14/2026,
Kennewick,Keystone,Port Townsend,15:30,15:31,16:00,06/14/2026,
Kennewick,Port Townsend,Keystone,16:15,16:16,16:42,06/14/2026,
