Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Suquamish,Anacortes,Friday Harbor,04:05,04:05,05:13,05/06/2026,
Suquamish,Friday Harbor,Lopez,05:40,05:40,06:12,05/06/2026,
Suquamish,Lopez,Anacortes,06:25,06:25,07:11,05/06/2026,
Suquamish,Anacortes,Orcas,07:30,07:37,08:30,05/06/2026,
Suquamish,Orcas,Shaw,08:55,08:56,09:05,05/06/2026,
Suquamish,Shaw,Anacortes,09:10,09:10,10:03,05/06/2026,
Suquamish,Anacortes,Friday Harbor,10:30,10:31,11:43,05/06/2026,
Suquamish,Friday Harbor,Anacortes,12:20,12:20,13:27,05/06/2026,
Suquamish,Anacortes,Lopez,16:20,16:20,17:12,05/06/2026,
Suquamish,Lopez,Friday Harbor,17:15,17:22,18:00,05/06/2026,
Suquamish,Friday Harbor,Lopez,18:20,18:20,18:54,05/06/2026,
Suquamish,Lopez,Anacortes,19:05,19:05,19:49,05/06/2026,
Suquamish,Anacortes,Lopez,20:15,20:15,20:56,05/06/2026,
Suquamish,Lopez,Friday Harbor,21:10,21:10,21:42,05/06/2026,
Suquamish,Friday Harbor,Anacortes,22:05,22:05,23:13,05/06/2026,
Suquamish,Anacortes,Friday Harbor,04:05,04:06,05:13,05/07/2026,
Suquamish,Friday Harbor,Lopez,05:40,05:40,06:14,05/07/2026,
Suquamish,Lopez,Anacortes,06:25,06:29,07:13,05/07/2026,
Suquamish,Anacortes,Orcas,07:30,07:33,08:27,05/07/2026,
Suquamish,Orcas,Shaw,08:55,08:55,09:06,05/07/2026,
Suquamish,Shaw,Anacortes,09:10,09:12,10:06,05/07/2026,
Suquamish,Anacortes,Friday Harbor,10:30,10:30,11:42,05/07/2026,
