Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Wenatchee,Colman,Bainbridge,00:15,00:15,00:47,08/13/2026,
Wenatchee,Bainbridge,Colman,00:55,00:55,01:25,08/13/2026,
Wenatchee,Colman,Bainbridge,01:35,01:36,02:06,08/13/2026,
Wenatchee,Bainbridge,Colman,04:45,04:45,05:18,08/13/2026,
Wenatchee,Colman,Bainbridge,05:30,05:31,06:02,08/13/2026,
Wenatchee,Bainbridge,Colman,06:20,06:22,06:51,08/13/2026,
Wenatchee,Colman,Bainbridge,07:05,07:06,07:37,08/13/2026,
Wenatchee,Bainbridge,Colman,07:55,07:56,08:27,08/13/2026,
Wenatchee,Colman,Bainbridge,08:45,08:45,09:18,08/13/2026,
Wenatchee,Bainbridge,Colman,09:40,09:41,10:13,08/13/2026,
Wenatchee,Colman,Bainbridge,10:40,10:41,11:11,08/13/2026,
Wenatchee,Bainbridge,Colman,11:30,11:34,12:08,08/13/2026,
Wenatchee,Colman,Bainbridge,12:25,12:35,13:08,08/13/2026,
Wenatchee,Bainbridge,Colman,13:15,13:27,13:58,08/13/2026,
Wenatchee,Colman,Bainbridge,14:05,14:26,14:57,08/13/2026,
Wenatchee,Bainbridge,Colman,14:55,15:18,15:50,08/13/2026,
Wenatchee,Colman,Bainbridge,15:50,16:14,16:47,08/13/2026,
Wenatchee,Bainbridge,Colman,16:45,17:10,17:42,08/13/2026,
Wenatchee,Colman,Bainbridge,17:45,18:08,18:40,08/13/2026,
Wenatchee,Bainbridge,Colman,18:40,19:01,19:34,08/13/2026,
Wenatchee,Colman,Bainbridge,19:30,19:52,20:24,08/13/2026,
Wenatchee,Bainbridge,Colman,20:20,20:36,21:09,08/13/2026,
Wenatchee,Colman,Bainbridge,21:20,21:41,22:13,08/13/2026,
Wenatchee,Bainbridge,Colman,22:00,22:22,22:54,08/13/2026,
Wenatchee,Colman,Bainbridge,22:50,23:03,23:36,08/13/2026,
Wenatchee,Bainbridge,Colman,23:30,23:43,00:16,08/13/2026,
Wenatchee,Colman,Bainbridge,00:15,00:24,00:55,08/14/2026,
Wenatchee,Bainbridge,Colman,00:55,01:05,01:39,08/14/2026,
Wenatchee,Colman,Bainbridge,01:35,01:50,02:22,08/14/2026,
Wenatchee,Bainbridge,Colman,04:45,04:45,05:18,08/14/2026,
Wenatchee,Colman,Bainbridge,05:30,05:32,06:05,08/14/2026,
Wenatchee,Bainbridge,Colman,06:20,06:22,06:54,08/14/2026,
Wenatchee,Colman,Bainbridge,07:05,07:08,07:41,08/14/2026,
Wenatchee,Bainbridge,Colman,07:55,07:56,08:30,08/14/2026,
Wenatchee,Colman,Bainbridge,08:45,08:48,09:21,08/14/2026,
Wenatchee,Bainbridge,Colman,09:40,09:41,10:15,08/14/2026,
