Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,06:30,06:30,06:57,12/06/2025,
Kennewick,Keystone,Port Townsend,07:15,07:15,07:40,12/06/2025,
Kennewick,Port Townsend,Keystone,08:00,08:00,08:27,12/06/2025,
Kennewick,Keystone,Port Townsend,08:45,08:45,09:12,12/06/2025,
Kennewick,Port Townsend,Keystone,09:30,09:31,09:56,12/06/2025,
Kennewick,Keystone,Port Townsend,10:15,10:15,10:44,12/06/2025,
Kennewick,Port Townsend,Keystone,11:00,11:03,11:29,12/06/2025,
Kennewick,Keystone,Port Townsend,11:45,11:48,12:14,12/06/2025,
Kennewick,Port Townsend,Keystone,12:30,12:30,12:56,12/06/2025,
Kennewick,Keystone,Port Townsend,13:15,13:15,13:42,12/06/2025,
