Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Sealth,Anacortes,Friday Harbor,04:05,04:05,05:13,04/01/2026,
Sealth,Friday Harbor,Lopez,05:40,05:40,06:14,04/01/2026,
Sealth,Lopez,Anacortes,06:25,06:26,07:12,04/01/2026,
Sealth,Anacortes,Orcas,07:30,07:30,08:22,04/01/2026,
Sealth,Orcas,Shaw,08:55,08:54,09:04,04/01/2026,
Sealth,Shaw,Anacortes,09:10,09:10,10:05,04/01/2026,
Sealth,Anacortes,Friday Harbor,10:30,10:30,11:48,04/01/2026,
Sealth,Friday Harbor,Anacortes,12:20,12:20,13:26,04/01/2026,
Sealth,Anacortes,Lopez,16:20,16:25,17:05,04/01/2026,
Sealth,Lopez,Friday Harbor,17:15,17:14,17:50,04/01/2026,
Sealth,Friday Harbor,Lopez,18:20,18:20,18:54,04/01/2026,
Sealth,Lopez,Anacortes,19:05,19:06,19:48,04/01/2026,
Sealth,Anacortes,Lopez,20:15,20:19,20:59,04/01/2026,
Sealth,Lopez,Friday Harbor,21:10,21:10,21:42,04/01/2026,
Sealth,Friday Harbor,Anacortes,22:05,22:05,23:11,04/01/2026,
Sealth,Anacortes,Friday Harbor,04:05,04:07,05:14,04/02/2026,
Sealth,Friday Harbor,Lopez,05:40,05:40,06:13,04/02/2026,
Sealth,Lopez,Anacortes,06:25,06:25,07:09,04/02/2026,
