Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Chimacum,Colman,Bremerton,00:50,00:54,01:48,05/31/2026,
Chimacum,Bremerton,Colman,06:20,06:23,07:19,05/31/2026,
Chimacum,Colman,Bremerton,07:35,07:38,08:37,05/31/2026,
Chimacum,Bremerton,Colman,08:45,08:50,09:44,05/31/2026,
Chimacum,Colman,Bremerton,10:00,10:12,11:10,05/31/2026,
Chimacum,Bremerton,Colman,11:10,11:27,12:24,05/31/2026,
Chimacum,Colman,Bremerton,12:20,12:44,13:42,05/31/2026,
Chimacum,Bremerton,Colman,13:30,13:58,14:55,05/31/2026,
Chimacum,Colman,Bremerton,14:50,15:13,16:07,05/31/2026,
Chimacum,Bremerton,Colman,16:15,16:37,17:37,05/31/2026,
Chimacum,Colman,Bremerton,17:30,18:07,19:03,05/31/2026,
Chimacum,Bremerton,Colman,18:40,19:23,20:20,05/31/2026,
Chimacum,Colman,Bremerton,19:50,20:35,21:31,05/31/2026,
Chimacum,Bremerton,Colman,21:00,21:43,22:39,05/31/2026,
Chimacum,Colman,Bremerton,22:30,23:04,00:02,05/31/2026,
