Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,06:30,06:31,07:01,12/07/2025,
Kennewick,Keystone,Port Townsend,07:15,07:15,07:49,12/07/2025,
