Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tokitae,Clinton,Mukilteo,08:00,08:02,08:18,05/10/2026,
Tokitae,Mukilteo,Clinton,08:30,08:31,08:44,05/10/2026,
Tokitae,Clinton,Mukilteo,09:00,09:01,09:15,05/10/2026,
Tokitae,Mukilteo,Clinton,09:30,09:30,09:44,05/10/2026,
Tokitae,Clinton,Mukilteo,10:00,10:02,10:16,05/10/2026,
Tokitae,Mukilteo,Clinton,10:30,10:32,10:46,05/10/2026,
Tokitae,Clinton,Mukilteo,11:00,11:04,11:18,05/10/2026,
Tokitae,Mukilteo,Clinton,11:30,11:34,11:47,05/10/2026,
Tokitae,Clinton,Mukilteo,12:00,12:08,12:21,05/10/2026,
Tokitae,Mukilteo,Clinton,12:30,12:37,12:51,05/10/2026,
Tokitae,Clinton,Mukilteo,13:00,13:09,13:22,05/10/2026,
Tokitae,Mukilteo,Clinton,13:30,13:39,13:53,05/10/2026,
Tokitae,Clinton,Mukilteo,14:00,14:13,14:27,05/10/2026,
Tokitae,Mukilteo,Clinton,14:35,14:46,14:59,05/10/2026,
Tokitae,Clinton,Mukilteo,15:05,15:19,15:33,05/10/2026,
Tokitae,Mukilteo,Clinton,15:35,15:52,16:06,05/10/2026,
Tokitae,Clinton,Mukilteo,16:05,16:27,16:41,05/10/2026,
Tokitae,Mukilteo,Clinton,16:40,16:59,17:13,05/10/2026,
Tokitae,Clinton,Mukilteo,17:35,17:30,17:44,05/10/2026,
Tokitae,Mukilteo,Clinton,17:40,17:59,18:13,05/10/2026,
Tokitae,Clinton,Mukilteo,18:35,18:31,18:45,05/10/2026,
Tokitae,Mukilteo,Clinton,18:40,18:59,19:13,05/10/2026,
Tokitae,Clinton,Mukilteo,19:35,19:31,19:46,05/10/2026,
Tokitae,Mukilteo,Clinton,20:05,20:02,20:15,05/10/2026,
Tokitae,Clinton,Mukilteo,20:30,20:31,20:45,05/10/2026,
Tokitae,Mukilteo,Clinton,21:00,20:59,21:13,05/10/2026,
Tokitae,Clinton,Mukilteo,21:30,21:30,21:43,05/10/2026,
Tokitae,Mukilteo,Clinton,22:00,22:04,22:21,05/10/2026,
Tokitae,Clinton,Mukilteo,05:05,05:06,05:24,05/11/2026,
Tokitae,Mukilteo,Clinton,05:35,05:35,05:51,05/11/2026,
Tokitae,Clinton,Mukilteo,06:00,06:02,06:16,05/11/2026,
Tokitae,Mukilteo,Clinton,06:30,06:30,06:45,05/11/2026,
Tokitae,Clinton,Mukilteo,07:00,07:01,07:16,05/11/2026,
Tokitae,Mukilteo,Clinton,07:30,07:30,07:45,05/11/2026,
Tokitae,Clinton,Mukilteo,08:00,08:03,08:17,05/11/2026,
Tokitae,Mukilteo,Clinton,08:30,08:33,08:46,05/11/2026,
Tokitae,Clinton,Mukilteo,09:00,09:01,09:16,05/11/2026,
Tokitae,Mukilteo,Clinton,09:30,09:30,09:45,05/11/2026,
Tokitae,Clinton,Mukilteo,10:00,10:04,10:18,05/11/2026,
Tokitae,Mukilteo,Clinton,10:30,10:32,10:47,05/11/2026,
Tokitae,Clinton,Mukilteo,11:00,11:01,11:16,05/11/2026,
Tokitae,Mukilteo,Clinton,11:30,11:30,11:46,05/11/2026,
Tokitae,Clinton,Mukilteo,12:00,12:02,12:17,05/11/2026,
Tokitae,Mukilteo,Clinton,12:30,12:30,12:49,05/11/2026,
Tokitae,Clinton,Mukilteo,13:00,13:01,13:17,05/11/2026,
Tokitae,Mukilteo,Clinton,13:30,13:32,13:48,05/11/2026,
Tokitae,Clinton,Mukilteo,14:00,14:02,14:14,05/11/2026,
Tokitae,Mukilteo,Clinton,14:35,14:35,14:52,05/11/2026,
Tokitae,Clinton,Mukilteo,15:05,15:08,15:22,05/11/2026,
Tokitae,Mukilteo,Clinton,15:35,15:37,15:53,05/11/2026,
Tokitae,Clinton,Mukilteo,16:05,16:09,16:23,05/11/2026,
