Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kittitas,Southworth,Vashon,04:10,04:14,04:26,06/26/2026,
Kittitas,Vashon,Fauntleroy,04:30,04:32,04:46,06/26/2026,
Kittitas,Fauntleroy,Vashon,05:05,05:06,05:21,06/26/2026,
Kittitas,Vashon,Southworth,05:25,05:27,05:38,06/26/2026,
Kittitas,Southworth,Vashon,05:50,05:51,06:02,06/26/2026,
Kittitas,Vashon,Fauntleroy,06:10,06:10,06:24,06/26/2026,
Kittitas,Fauntleroy,Southworth,06:40,06:41,07:00,06/26/2026,
Kittitas,Southworth,Vashon,07:20,07:20,07:33,06/26/2026,
Kittitas,Vashon,Fauntleroy,07:40,07:44,07:56,06/26/2026,
Kittitas,Fauntleroy,Vashon,08:05,08:08,08:22,06/26/2026,
Kittitas,Vashon,Southworth,08:30,08:31,08:43,06/26/2026,
Kittitas,Southworth,Vashon,08:55,08:56,09:09,06/26/2026,
Kittitas,Vashon,Fauntleroy,09:15,09:17,09:37,06/26/2026,
Kittitas,Fauntleroy,Vashon,09:50,09:50,10:04,06/26/2026,
Kittitas,Vashon,Fauntleroy,10:15,10:15,10:29,06/26/2026,
Kittitas,Fauntleroy,Vashon,10:40,10:41,10:55,06/26/2026,
Kittitas,Fauntleroy,Vashon,11:30,11:32,11:47,06/26/2026,
Kittitas,Vashon,Southworth,11:55,11:56,12:06,06/26/2026,
Kittitas,Southworth,Vashon,12:15,12:21,12:33,06/26/2026,
Kittitas,Vashon,Fauntleroy,12:40,12:41,12:57,06/26/2026,
Kittitas,Fauntleroy,Vashon,13:15,13:16,13:30,06/26/2026,
Kittitas,Vashon,Fauntleroy,13:40,13:41,13:55,06/26/2026,
Kittitas,Fauntleroy,Southworth,14:10,14:12,14:41,06/26/2026,
Kittitas,Southworth,Fauntleroy,14:45,14:49,15:21,06/26/2026,
Kittitas,Fauntleroy,Vashon,15:30,15:35,15:49,06/26/2026,
Kittitas,Vashon,Southworth,15:55,15:56,16:11,06/26/2026,
Kittitas,Southworth,Vashon,16:15,16:19,16:28,06/26/2026,
Kittitas,Vashon,Fauntleroy,16:40,16:41,16:54,06/26/2026,
Kittitas,Fauntleroy,Vashon,17:10,17:12,17:27,06/26/2026,
Kittitas,Vashon,Southworth,17:35,17:38,17:47,06/26/2026,
Kittitas,Southworth,Fauntleroy,17:55,17:57,18:22,06/26/2026,
Kittitas,Fauntleroy,Vashon,18:35,18:36,18:51,06/26/2026,
Kittitas,Vashon,Southworth,19:00,19:00,19:10,06/26/2026,
Kittitas,Southworth,Fauntleroy,19:20,19:20,19:43,06/26/2026,
Kittitas,Fauntleroy,Vashon,19:55,19:57,20:11,06/26/2026,
Kittitas,Vashon,Southworth,20:15,20:16,20:25,06/26/2026,
Kittitas,Southworth,Fauntleroy,20:35,20:35,21:06,06/26/2026,
Kittitas,Fauntleroy,Vashon,21:15,21:17,21:32,06/26/2026,
Kittitas,Vashon,Fauntleroy,22:05,22:15,22:29,06/26/2026,
Kittitas,Fauntleroy,Vashon,22:35,22:41,22:56,06/26/2026,
Kittitas,Vashon,Southworth,23:00,23:05,23:17,06/26/2026,
Kittitas,Southworth,Fauntleroy,23:20,23:24,23:42,06/26/2026,
Kittitas,Fauntleroy,Vashon,23:50,23:53,00:08,06/26/2026,
Kittitas,Vashon,Southworth,00:15,00:17,00:28,06/27/2026,
Kittitas,Southworth,Fauntleroy,00:35,00:36,00:55,06/27/2026,
Kittitas,Fauntleroy,Vashon,01:05,01:09,01:25,06/27/2026,
Kittitas,Vashon,Southworth,01:30,01:30,01:41,06/27/2026,
Kittitas,Southworth,Vashon,04:20,04:20,04:33,06/27/2026,
Kittitas,Vashon,Fauntleroy,04:40,04:41,04:55,06/27/2026,
Kittitas,Fauntleroy,Vashon,05:10,05:10,05:24,06/27/2026,
Kittitas,Vashon,Southworth,05:35,05:35,05:48,06/27/2026,
Kittitas,Southworth,Vashon,05:55,05:56,06:09,06/27/2026,
Kittitas,Vashon,Fauntleroy,06:15,06:16,06:31,06/27/2026,
Kittitas,Fauntleroy,Vashon,06:45,06:46,07:00,06/27/2026,
Kittitas,Vashon,Southworth,07:10,07:11,07:22,06/27/2026,
Kittitas,Southworth,Vashon,07:30,07:30,07:43,06/27/2026,
Kittitas,Vashon,Fauntleroy,07:50,07:51,08:04,06/27/2026,
