Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tillikum,Friday Harbor,Lopez,06:05,06:05,06:43,04/11/2026,
Tillikum,Lopez,Shaw,06:50,06:50,07:11,04/11/2026,
Tillikum,Shaw,Orcas,07:20,07:20,07:28,04/11/2026,
Tillikum,Orcas,Friday Harbor,07:40,07:40,08:28,04/11/2026,
Tillikum,Friday Harbor,Orcas,08:45,08:45,09:28,04/11/2026,
Tillikum,Orcas,Shaw,09:45,09:45,09:53,04/11/2026,
Tillikum,Shaw,Lopez,10:00,10:00,10:18,04/11/2026,
Tillikum,Lopez,Friday Harbor,10:30,10:30,11:13,04/11/2026,
Tillikum,Friday Harbor,Orcas,11:30,11:48,12:25,04/11/2026,
Tillikum,Orcas,Shaw,12:50,12:50,13:00,04/11/2026,
Tillikum,Shaw,Lopez,13:05,13:05,13:22,04/11/2026,
Tillikum,Lopez,Friday Harbor,13:35,13:35,14:18,04/11/2026,
Tillikum,Friday Harbor,Lopez,14:30,14:30,15:12,04/11/2026,
Tillikum,Lopez,Shaw,15:20,15:20,15:39,04/11/2026,
Tillikum,Shaw,Orcas,15:45,15:45,15:53,04/11/2026,
Tillikum,Orcas,Shaw,16:05,16:06,16:12,04/11/2026,
Tillikum,Shaw,Lopez,16:20,16:20,16:40,04/11/2026,
Tillikum,Lopez,Friday Harbor,16:50,16:50,17:33,04/11/2026,
Tillikum,Friday Harbor,Orcas,17:40,17:41,18:18,04/11/2026,
Tillikum,Orcas,Shaw,19:00,19:04,19:12,04/11/2026,
Tillikum,Shaw,Lopez,19:15,19:16,19:34,04/11/2026,
Tillikum,Lopez,Shaw,19:45,19:45,20:06,04/11/2026,
Tillikum,Shaw,Orcas,20:10,20:10,20:18,04/11/2026,
Tillikum,Orcas,Friday Harbor,20:30,20:30,21:10,04/11/2026,
Tillikum,Friday Harbor,Lopez,06:05,06:05,06:44,04/12/2026,
Tillikum,Lopez,Shaw,06:50,06:50,07:09,04/12/2026,
Tillikum,Shaw,Orcas,07:20,07:20,07:28,04/12/2026,
Tillikum,Orcas,Friday Harbor,07:40,07:40,08:22,04/12/2026,
Tillikum,Friday Harbor,Orcas,08:45,08:45,09:22,04/12/2026,
Tillikum,Orcas,Shaw,09:45,09:45,09:52,04/12/2026,
