Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tillikum,Friday Harbor,Lopez,05:50,06:26,07:05,06/15/2026,
Tillikum,Lopez,Shaw,06:40,07:18,07:43,06/15/2026,
Tillikum,Shaw,Orcas,07:05,07:48,07:57,06/15/2026,
Tillikum,Orcas,Friday Harbor,07:25,08:07,08:51,06/15/2026,
Tillikum,Friday Harbor,Lopez,08:35,09:03,09:41,06/15/2026,
Tillikum,Lopez,Shaw,09:25,09:51,10:10,06/15/2026,
Tillikum,Shaw,Orcas,09:50,10:15,10:23,06/15/2026,
Tillikum,Orcas,Friday Harbor,10:10,10:33,11:23,06/15/2026,
Tillikum,Friday Harbor,Shaw,11:20,11:37,12:23,06/15/2026,
Tillikum,Shaw,Orcas,12:15,12:35,12:45,06/15/2026,
Tillikum,Orcas,Lopez,12:35,12:59,13:19,06/15/2026,
Tillikum,Lopez,Friday Harbor,13:05,13:29,14:09,06/15/2026,
Tillikum,Lopez,Shaw,15:10,15:27,15:46,06/15/2026,
Tillikum,Shaw,Orcas,15:35,15:51,16:00,06/15/2026,
Tillikum,Orcas,Shaw,16:00,16:13,16:22,06/15/2026,
Tillikum,Shaw,Lopez,16:15,16:29,16:50,06/15/2026,
Tillikum,Lopez,Friday Harbor,16:45,16:58,17:38,06/15/2026,
Tillikum,Friday Harbor,Orcas,17:50,17:50,18:36,06/15/2026,
Tillikum,Orcas,Shaw,19:00,19:00,19:08,06/15/2026,
Tillikum,Shaw,Lopez,19:15,19:15,19:36,06/15/2026,
Tillikum,Lopez,Orcas,19:45,19:46,20:05,06/15/2026,
Tillikum,Orcas,Friday Harbor,20:15,20:16,21:03,06/15/2026,
Tillikum,Friday Harbor,Lopez,05:50,05:57,06:39,06/16/2026,
Tillikum,Lopez,Shaw,06:40,06:51,07:11,06/16/2026,
Tillikum,Shaw,Orcas,07:05,07:19,07:28,06/16/2026,
Tillikum,Orcas,Friday Harbor,07:25,07:38,08:28,06/16/2026,
Tillikum,Friday Harbor,Lopez,08:35,09:10,09:47,06/16/2026,
Tillikum,Lopez,Shaw,09:25,10:27,10:50,06/16/2026,
Tillikum,Shaw,Orcas,09:50,10:55,11:04,06/16/2026,
Tillikum,Orcas,Friday Harbor,10:10,11:24,12:14,06/16/2026,
Tillikum,Friday Harbor,Shaw,11:20,12:29,13:17,06/16/2026,
Tillikum,Shaw,,12:15,13:27,00:00,06/16/2026,
