Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kittitas,Southworth,Vashon,04:10,04:10,04:21,05/05/2026,
Kittitas,Vashon,Fauntleroy,04:30,04:31,04:45,05/05/2026,
Kittitas,Fauntleroy,Vashon,05:05,05:06,05:21,05/05/2026,
Kittitas,Vashon,Southworth,05:25,05:26,05:37,05/05/2026,
Kittitas,Southworth,Vashon,05:50,05:51,06:02,05/05/2026,
Kittitas,Vashon,Fauntleroy,06:10,06:11,06:25,05/05/2026,
Kittitas,Fauntleroy,Southworth,06:40,06:41,07:00,05/05/2026,
Kittitas,Southworth,Vashon,07:20,07:20,07:31,05/05/2026,
Kittitas,Vashon,Fauntleroy,07:40,07:45,07:58,05/05/2026,
Kittitas,Fauntleroy,Vashon,08:05,08:13,08:28,05/05/2026,
Kittitas,Vashon,Southworth,08:30,08:34,08:46,05/05/2026,
Kittitas,Southworth,Vashon,08:55,09:05,09:17,05/05/2026,
Kittitas,Vashon,Fauntleroy,09:15,09:25,09:39,05/05/2026,
Kittitas,Fauntleroy,Vashon,09:50,09:53,10:08,05/05/2026,
Kittitas,Vashon,Fauntleroy,10:15,10:16,10:30,05/05/2026,
Kittitas,Fauntleroy,Vashon,10:40,10:42,10:57,05/05/2026,
Kittitas,Fauntleroy,Vashon,11:30,11:33,11:49,05/05/2026,
Kittitas,Vashon,Southworth,11:55,11:56,12:07,05/05/2026,
Kittitas,Southworth,Vashon,12:15,12:21,12:33,05/05/2026,
Kittitas,Vashon,Fauntleroy,12:40,12:41,13:00,05/05/2026,
Kittitas,Fauntleroy,Vashon,13:15,13:16,13:28,05/05/2026,
Kittitas,Vashon,Fauntleroy,13:40,13:41,13:54,05/05/2026,
Kittitas,Fauntleroy,Southworth,14:10,14:11,14:39,05/05/2026,
Kittitas,Southworth,Fauntleroy,14:45,14:51,15:13,05/05/2026,
Kittitas,Fauntleroy,Vashon,15:30,15:38,15:45,05/05/2026,
Kittitas,Vashon,Southworth,15:55,16:04,16:06,05/05/2026,
Kittitas,Southworth,Vashon,16:15,16:15,16:15,05/05/2026,
Kittitas,Vashon,Fauntleroy,16:40,16:42,16:56,05/05/2026,
Kittitas,Fauntleroy,Vashon,17:10,17:16,17:29,05/05/2026,
Kittitas,Vashon,Southworth,17:35,17:37,17:47,05/05/2026,
Kittitas,Southworth,Fauntleroy,17:55,17:56,18:24,05/05/2026,
Kittitas,Fauntleroy,Vashon,18:35,18:40,18:54,05/05/2026,
Kittitas,Vashon,Southworth,19:00,19:00,19:12,05/05/2026,
Kittitas,Southworth,Fauntleroy,19:20,19:20,19:42,05/05/2026,
Kittitas,Fauntleroy,Vashon,19:55,19:55,20:10,05/05/2026,
Kittitas,Vashon,Southworth,20:15,20:17,20:26,05/05/2026,
Kittitas,Southworth,Fauntleroy,20:35,20:35,21:04,05/05/2026,
Kittitas,Fauntleroy,Vashon,21:15,21:16,21:30,05/05/2026,
Kittitas,Southworth,Vashon,04:10,04:11,04:22,05/06/2026,
Kittitas,Vashon,Fauntleroy,04:30,04:31,04:45,05/06/2026,
Kittitas,Fauntleroy,Vashon,05:05,05:06,05:20,05/06/2026,
Kittitas,Vashon,Southworth,05:25,05:25,05:37,05/06/2026,
Kittitas,Southworth,Vashon,05:50,05:50,06:02,05/06/2026,
Kittitas,Vashon,Fauntleroy,06:10,06:11,06:25,05/06/2026,
Kittitas,Fauntleroy,Southworth,06:40,06:41,07:00,05/06/2026,
Kittitas,Southworth,Vashon,07:20,07:20,07:32,05/06/2026,
Kittitas,Vashon,Fauntleroy,07:40,07:42,07:56,05/06/2026,
Kittitas,Fauntleroy,Vashon,08:05,08:08,08:23,05/06/2026,
Kittitas,Vashon,Southworth,08:30,08:30,08:44,05/06/2026,
Kittitas,Southworth,Vashon,08:55,08:57,09:08,05/06/2026,
Kittitas,Vashon,Fauntleroy,09:15,09:16,09:36,05/06/2026,
Kittitas,Fauntleroy,Vashon,09:50,09:51,10:05,05/06/2026,
Kittitas,Vashon,Fauntleroy,10:15,10:16,10:30,05/06/2026,
Kittitas,Fauntleroy,Vashon,10:40,10:44,11:02,05/06/2026,
Kittitas,Vashon,Fauntleroy,11:20,11:12,11:34,05/06/2026,
Kittitas,Fauntleroy,Vashon,11:50,11:46,12:02,05/06/2026,
Kittitas,Vashon,Southworth,11:55,12:04,12:17,05/06/2026,
Kittitas,Southworth,Vashon,12:15,12:31,12:41,05/06/2026,
Kittitas,Vashon,Fauntleroy,12:40,12:49,13:11,05/06/2026,
Kittitas,Fauntleroy,Vashon,13:15,13:22,13:35,05/06/2026,
Kittitas,Vashon,Fauntleroy,13:40,13:50,14:04,05/06/2026,
Kittitas,Fauntleroy,Southworth,14:10,14:15,14:44,05/06/2026,
Kittitas,Southworth,Fauntleroy,14:45,14:50,15:22,05/06/2026,
Kittitas,Fauntleroy,Vashon,15:30,15:36,15:49,05/06/2026,
Kittitas,Vashon,Southworth,15:55,15:58,16:10,05/06/2026,
